seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,cka,0.8,0.667206,0.567478
2,unbiased_cka,0.8,0.661116,0.553657
2,cknna,0.8,0.510614,0.375664
2,svcca,0.8,0.540161,0.501320
2,edit_distance_knn,0.8,0.777275,0.768700
2,cycle_knn,0.0,-1.000000,0.621500
2,mutual_knn,0.0,-1.000000,0.222100
2,lcs_knn,0.0,-1.000000,0.374900
2,cka,0.0,-1.000000,0.424002
2,unbiased_cka,0.0,-1.000000,0.419271
2,cknna,0.0,-1.000000,0.235320
2,svcca,0.0,-1.000000,0.415161
2,edit_distance_knn,0.0,-1.000000,0.759720
2,cycle_knn,0.2,0.701000,0.643125
2,mutual_knn,0.2,0.502400,0.254600
2,lcs_knn,0.2,0.733000,0.428125
2,cka,0.2,0.815057,0.439232
2,unbiased_cka,0.2,0.808005,0.433547
2,cknna,0.2,0.468439,0.274085
2,svcca,0.2,0.720409,0.394349
2,edit_distance_knn,0.2,0.775300,0.762162
3,cycle_knn,0.4,0.698000,0.673667
3,mutual_knn,0.4,0.520050,0.270400
3,lcs_knn,0.4,0.752500,0.443000
3,cka,0.4,0.737211,0.481525
3,unbiased_cka,0.4,0.729790,0.474930
3,cknna,0.4,0.493130,0.283774
3,svcca,0.4,0.584822,0.465680
3,edit_distance_knn,0.4,0.778250,0.762367
3,cycle_knn,0.2,0.705000,0.649375
3,mutual_knn,0.2,0.522600,0.252488
3,lcs_knn,0.2,0.777000,0.427000
3,cka,0.2,0.798084,0.445483
3,unbiased_cka,0.2,0.789673,0.439902
3,cknna,0.2,0.489287,0.273952
3,svcca,0.2,0.698126,0.388301
3,edit_distance_knn,0.2,0.776100,0.761262
3,cycle_knn,0.0,-1.000000,0.613700
3,mutual_knn,0.0,-1.000000,0.219030
3,lcs_knn,0.0,-1.000000,0.369800
3,cka,0.0,-1.000000,0.426910
3,unbiased_cka,0.0,-1.000000,0.422273
3,cknna,0.0,-1.000000,0.236637
3,svcca,0.0,-1.000000,0.405977
3,edit_distance_knn,0.0,-1.000000,0.759690
3,cycle_knn,0.8,0.699750,0.766000
3,mutual_knn,0.8,0.520125,0.377950
3,lcs_knn,0.8,0.763000,0.590000
3,cka,0.8,0.673418,0.594068
3,unbiased_cka,0.8,0.667462,0.581640
3,cknna,0.8,0.505370,0.356669
3,svcca,0.8,0.507058,0.520752
3,edit_distance_knn,0.8,0.778650,0.767800
3,cycle_knn,1.0,0.710200,-1.000000
3,mutual_knn,1.0,0.545240,-1.000000
3,lcs_knn,1.0,0.817800,-1.000000
3,cka,1.0,0.663093,-1.000000
3,unbiased_cka,1.0,0.657862,-1.000000
3,cknna,1.0,0.535324,-1.000000
3,svcca,1.0,0.498801,-1.000000
3,edit_distance_knn,1.0,0.781840,-1.000000
3,cycle_knn,0.6,0.696333,0.713250
3,mutual_knn,0.6,0.523533,0.313125
3,lcs_knn,0.6,0.769667,0.517000
3,cka,0.6,0.692250,0.539252
3,unbiased_cka,0.6,0.685302,0.531177
3,cknna,0.6,0.501257,0.315921
3,svcca,0.6,0.554050,0.474828
3,edit_distance_knn,0.6,0.778567,0.766200
