seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,cka,0.2,0.955938,0.599184
2,unbiased_cka,0.2,0.955161,0.594442
2,cknna,0.2,0.461876,0.320391
2,svcca,0.2,0.940998,0.482926
2,edit_distance_knn,0.2,0.777500,0.766025
2,cycle_knn,0.0,-1.000000,0.683300
2,mutual_knn,0.0,-1.000000,0.311660
2,lcs_knn,0.0,-1.000000,0.517100
2,cka,0.0,-1.000000,0.579567
2,unbiased_cka,0.0,-1.000000,0.575129
2,cknna,0.0,-1.000000,0.330720
2,svcca,0.0,-1.000000,0.502211
2,edit_distance_knn,0.0,-1.000000,0.766720
2,cycle_knn,0.6,0.700667,0.713250
2,mutual_knn,0.6,0.513200,0.367025
2,lcs_knn,0.6,0.782000,0.598000
2,cka,0.6,0.926133,0.669024
2,unbiased_cka,0.6,0.924829,0.663326
2,cknna,0.6,0.476425,0.366207
2,svcca,0.6,0.633822,0.530066
2,edit_distance_knn,0.6,0.780067,0.771175
3,cycle_knn,0.4,0.680000,0.716667
3,mutual_knn,0.4,0.502450,0.342500
3,lcs_knn,0.4,0.769500,0.566667
3,cka,0.4,0.941150,0.648360
3,unbiased_cka,0.4,0.940079,0.643674
3,cknna,0.4,0.463442,0.330640
3,svcca,0.4,0.719834,0.565429
3,edit_distance_knn,0.4,0.778450,0.768883
3,cycle_knn,0.8,0.688000,0.746000
3,mutual_knn,0.8,0.529175,0.370600
3,lcs_knn,0.8,0.805250,0.592000
3,cka,0.8,0.918948,0.705528
3,unbiased_cka,0.8,0.917637,0.699382
3,cknna,0.8,0.509867,0.341007
3,svcca,0.8,0.613132,0.641027
3,edit_distance_knn,0.8,0.781475,0.769650
3,cycle_knn,0.6,0.685333,0.722000
3,mutual_knn,0.6,0.502567,0.353400
3,lcs_knn,0.6,0.757333,0.563250
3,cka,0.6,0.923706,0.666156
3,unbiased_cka,0.6,0.922413,0.660749
3,cknna,0.6,0.475957,0.330048
3,svcca,0.6,0.633170,0.534775
3,edit_distance_knn,0.6,0.778267,0.767975
3,cycle_knn,0.2,0.709000,0.689500
3,mutual_knn,0.2,0.475700,0.322450
3,lcs_knn,0.2,0.749000,0.525500
3,cka,0.2,0.948834,0.614468
3,unbiased_cka,0.2,0.947812,0.610219
3,cknna,0.2,0.426075,0.321671
3,svcca,0.2,0.947950,0.529798
3,edit_distance_knn,0.2,0.776300,0.766887
3,cycle_knn,1.0,0.695200,-1.000000
3,mutual_knn,1.0,0.531380,-1.000000
3,lcs_knn,1.0,0.816000,-1.000000
3,cka,1.0,0.910407,-1.000000
3,unbiased_cka,1.0,0.909077,-1.000000
3,cknna,1.0,0.503543,-1.000000
3,svcca,1.0,0.613090,-1.000000
3,edit_distance_knn,1.0,0.781920,-1.000000
3,cycle_knn,0.0,-1.000000,0.683600
3,mutual_knn,0.0,-1.000000,0.306390
3,lcs_knn,0.0,-1.000000,0.508700
3,cka,0.0,-1.000000,0.586654
3,unbiased_cka,0.0,-1.000000,0.582506
3,cknna,0.0,-1.000000,0.321267
3,svcca,0.0,-1.000000,0.490572
3,edit_distance_knn,0.0,-1.000000,0.766550
