seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,cka,1.0,0.923029,-1.000000
2,unbiased_cka,1.0,0.922136,-1.000000
2,cknna,1.0,0.450124,-1.000000
2,svcca,1.0,0.444117,-1.000000
2,edit_distance_knn,1.0,0.778140,-1.000000
2,cycle_knn,0.8,0.668750,0.691500
2,mutual_knn,0.8,0.458700,0.277100
2,lcs_knn,0.8,0.711500,0.473500
2,cka,0.8,0.928696,0.584990
2,unbiased_cka,0.8,0.927845,0.578998
2,cknna,0.8,0.428263,0.241780
2,svcca,0.8,0.504346,0.527471
2,edit_distance_knn,0.8,0.775525,0.764350
2,cycle_knn,0.0,-1.000000,0.577600
2,mutual_knn,0.0,-1.000000,0.196780
2,lcs_knn,0.0,-1.000000,0.345800
2,cka,0.0,-1.000000,0.438212
2,unbiased_cka,0.0,-1.000000,0.434711
2,cknna,0.0,-1.000000,0.202679
2,svcca,0.0,-1.000000,0.401932
2,edit_distance_knn,0.0,-1.000000,0.759380
3,cycle_knn,0.8,0.647750,0.671000
3,mutual_knn,0.8,0.455925,0.256400
3,lcs_knn,0.8,0.722000,0.436000
3,cka,0.8,0.925940,0.609502
3,unbiased_cka,0.8,0.925058,0.604664
3,cknna,0.8,0.433169,0.224173
3,svcca,0.8,0.491424,0.586602
3,edit_distance_knn,0.8,0.775950,0.762600
3,cycle_knn,0.4,0.635500,0.626333
3,mutual_knn,0.4,0.438250,0.218233
3,lcs_knn,0.4,0.691500,0.374667
3,cka,0.4,0.945271,0.534609
3,unbiased_cka,0.4,0.944581,0.530842
3,cknna,0.4,0.414101,0.193874
3,svcca,0.4,0.710781,0.492594
3,edit_distance_knn,0.4,0.773550,0.760233
3,cycle_knn,1.0,0.659000,-1.000000
3,mutual_knn,1.0,0.471560,-1.000000
3,lcs_knn,1.0,0.749800,-1.000000
3,cka,1.0,0.919869,-1.000000
3,unbiased_cka,1.0,0.918943,-1.000000
3,cknna,1.0,0.453732,-1.000000
3,svcca,1.0,0.441603,-1.000000
3,edit_distance_knn,1.0,0.778240,-1.000000
3,cycle_knn,0.0,-1.000000,0.582000
3,mutual_knn,0.0,-1.000000,0.197590
3,lcs_knn,0.0,-1.000000,0.356900
3,cka,0.0,-1.000000,0.460299
3,unbiased_cka,0.0,-1.000000,0.456897
3,cknna,0.0,-1.000000,0.201489
3,svcca,0.0,-1.000000,0.430374
3,edit_distance_knn,0.0,-1.000000,0.760130
3,cycle_knn,0.2,0.657000,0.604250
3,mutual_knn,0.2,0.393300,0.206038
3,lcs_knn,0.2,0.623000,0.357750
3,cka,0.2,0.951166,0.492971
3,unbiased_cka,0.2,0.950540,0.489234
3,cknna,0.2,0.353840,0.202382
3,svcca,0.2,0.915142,0.469543
3,edit_distance_knn,0.2,0.770700,0.759938
3,cycle_knn,0.6,0.658667,0.651000
3,mutual_knn,0.6,0.443367,0.241250
3,lcs_knn,0.6,0.694667,0.415500
3,cka,0.6,0.933720,0.568389
3,unbiased_cka,0.6,0.932908,0.563897
3,cknna,0.6,0.415427,0.209162
3,svcca,0.6,0.530136,0.515308
3,edit_distance_knn,0.6,0.773733,0.761100
