seed,metric,frac_overlap,metric_overlap,metric_ood_one
0,cycle_knn,0.2,0.837000,0.752125
0,mutual_knn,0.2,0.431400,0.292225
0,lcs_knn,0.2,0.670000,0.481875
0,cka,0.2,0.946843,0.765404
0,unbiased_cka,0.2,0.945569,0.763206
0,cknna,0.2,0.379214,0.273760
0,svcca,0.2,0.952832,0.650143
0,edit_distance_knn,0.2,0.770900,0.763587
0,cycle_knn,0.4,0.842000,0.770000
0,mutual_knn,0.4,0.450750,0.299267
0,lcs_knn,0.4,0.691000,0.499333
0,cka,0.4,0.947262,0.757370
0,unbiased_cka,0.4,0.946206,0.754611
0,cknna,0.4,0.408792,0.280309
0,svcca,0.4,0.848887,0.592157
0,edit_distance_knn,0.4,0.773100,0.763967
0,cycle_knn,0.0,-1.000000,0.737900
0,mutual_knn,0.0,-1.000000,0.271150
0,lcs_knn,0.0,-1.000000,0.452400
0,cka,0.0,-1.000000,0.749475
0,unbiased_cka,0.0,-1.000000,0.747376
0,cknna,0.0,-1.000000,0.259586
0,svcca,0.0,-1.000000,0.636720
0,edit_distance_knn,0.0,-1.000000,0.761970
0,cycle_knn,0.8,0.848250,0.810000
0,mutual_knn,0.8,0.472750,0.381500
0,lcs_knn,0.8,0.718500,0.620500
0,cka,0.8,0.939267,0.833302
0,unbiased_cka,0.8,0.938214,0.830028
0,cknna,0.8,0.434234,0.345234
0,svcca,0.8,0.753132,0.722485
0,edit_distance_knn,0.8,0.774750,0.769050
0,cycle_knn,0.6,0.835000,0.788000
0,mutual_knn,0.6,0.466433,0.331500
0,lcs_knn,0.6,0.704333,0.541000
0,cka,0.6,0.944267,0.781302
0,unbiased_cka,0.6,0.943238,0.778228
0,cknna,0.6,0.426969,0.306840
0,svcca,0.6,0.759137,0.637707
0,edit_distance_knn,0.6,0.774200,0.764950
0,cycle_knn,1.0,0.841800,-1.000000
0,mutual_knn,1.0,0.496320,-1.000000
0,lcs_knn,1.0,0.761400,-1.000000
0,cka,1.0,0.947045,-1.000000
0,unbiased_cka,1.0,0.946150,-1.000000
0,cknna,1.0,0.449908,-1.000000
0,svcca,1.0,0.745819,-1.000000
0,edit_distance_knn,1.0,0.777420,-1.000000
1,cycle_knn,0.0,-1.000000,0.726600
1,mutual_knn,0.0,-1.000000,0.266690
1,lcs_knn,0.0,-1.000000,0.442000
1,cka,0.0,-1.000000,0.743156
1,unbiased_cka,0.0,-1.000000,0.740925
1,cknna,0.0,-1.000000,0.249178
1,svcca,0.0,-1.000000,0.628937
1,edit_distance_knn,0.0,-1.000000,0.761840
1,cycle_knn,0.8,0.845000,0.797500
1,mutual_knn,0.8,0.465650,0.348600
1,lcs_knn,0.8,0.725250,0.544500
1,cka,0.8,0.941168,0.782792
1,unbiased_cka,0.8,0.940132,0.778705
1,cknna,0.8,0.412910,0.311215
1,svcca,0.8,0.673478,0.729469
1,edit_distance_knn,0.8,0.774775,0.765100
1,cycle_knn,0.4,0.794500,0.769167
1,mutual_knn,0.4,0.442450,0.299200
1,lcs_knn,0.4,0.679500,0.485333
1,cka,0.4,0.938198,0.760992
1,unbiased_cka,0.4,0.936904,0.758220
1,cknna,0.4,0.396968,0.277539
1,svcca,0.4,0.771625,0.672155
1,edit_distance_knn,0.4,0.772550,0.763817
1,cycle_knn,0.6,0.821000,0.776000
1,mutual_knn,0.6,0.443133,0.329550
1,lcs_knn,0.6,0.679667,0.517750
1,cka,0.6,0.940182,0.806211
1,unbiased_cka,0.6,0.939012,0.803550
1,cknna,0.6,0.394429,0.298810
1,svcca,0.6,0.701443,0.663500
1,edit_distance_knn,0.6,0.772067,0.763975
1,cycle_knn,0.2,0.764000,0.735375
1,mutual_knn,0.2,0.408700,0.276500
1,lcs_knn,0.2,0.663000,0.456000
1,cka,0.2,0.949205,0.761128
1,unbiased_cka,0.2,0.948153,0.758793
1,cknna,0.2,0.336122,0.261890
1,svcca,0.2,0.948060,0.648286
1,edit_distance_knn,0.2,0.770100,0.761737
1,cycle_knn,1.0,0.840400,-1.000000
1,mutual_knn,1.0,0.492920,-1.000000
1,lcs_knn,1.0,0.743000,-1.000000
1,cka,1.0,0.946044,-1.000000
1,unbiased_cka,1.0,0.945114,-1.000000
1,cknna,1.0,0.446580,-1.000000
1,svcca,1.0,0.674084,-1.000000
1,edit_distance_knn,1.0,0.776800,-1.000000
2,cycle_knn,1.0,0.858200,-1.000000
2,mutual_knn,1.0,0.487500,-1.000000
2,lcs_knn,1.0,0.733400,-1.000000
2,cka,1.0,0.938824,-1.000000
2,unbiased_cka,1.0,0.937779,-1.000000
2,cknna,1.0,0.447984,-1.000000
