seed,metric,frac_overlap,metric_overlap,metric_ood_one
0,cycle_knn,0.2,0.791000,0.722625
0,mutual_knn,0.2,0.442500,0.271813
0,lcs_knn,0.2,0.692000,0.448625
0,cka,0.2,0.949191,0.698675
0,unbiased_cka,0.2,0.948016,0.695276
0,cknna,0.2,0.394303,0.258052
0,svcca,0.2,0.953325,0.592354
0,edit_distance_knn,0.2,0.775500,0.762437
0,cycle_knn,0.4,0.814500,0.734667
0,mutual_knn,0.4,0.454750,0.284033
0,lcs_knn,0.4,0.722500,0.472333
0,cka,0.4,0.950131,0.699425
0,unbiased_cka,0.4,0.949077,0.695475
0,cknna,0.4,0.421739,0.265586
0,svcca,0.4,0.836828,0.578368
0,edit_distance_knn,0.4,0.773600,0.762950
0,cycle_knn,0.0,-1.000000,0.696600
0,mutual_knn,0.0,-1.000000,0.254150
0,lcs_knn,0.0,-1.000000,0.438600
0,cka,0.0,-1.000000,0.688289
0,unbiased_cka,0.0,-1.000000,0.685259
0,cknna,0.0,-1.000000,0.245976
0,svcca,0.0,-1.000000,0.625230
0,edit_distance_knn,0.0,-1.000000,0.761910
0,cycle_knn,0.8,0.788000,0.801500
0,mutual_knn,0.8,0.462400,0.338000
0,lcs_knn,0.8,0.707250,0.566500
0,cka,0.8,0.937163,0.776197
0,unbiased_cka,0.8,0.935960,0.771597
0,cknna,0.8,0.427693,0.300019
0,svcca,0.8,0.689848,0.687957
0,edit_distance_knn,0.8,0.773900,0.765750
0,cycle_knn,0.6,0.788333,0.738500
0,mutual_knn,0.6,0.466900,0.292350
0,lcs_knn,0.6,0.717667,0.483000
0,cka,0.6,0.944841,0.707007
0,unbiased_cka,0.6,0.943775,0.702500
0,cknna,0.6,0.438752,0.276918
0,svcca,0.6,0.734866,0.580466
0,edit_distance_knn,0.6,0.776433,0.763275
0,cycle_knn,1.0,0.791600,-1.000000
0,mutual_knn,1.0,0.490660,-1.000000
0,lcs_knn,1.0,0.767000,-1.000000
0,cka,1.0,0.941758,-1.000000
0,unbiased_cka,1.0,0.940698,-1.000000
0,cknna,1.0,0.447809,-1.000000
0,svcca,1.0,0.646200,-1.000000
0,edit_distance_knn,1.0,0.778640,-1.000000
1,cycle_knn,0.0,-1.000000,0.690000
1,mutual_knn,0.0,-1.000000,0.254420
1,lcs_knn,0.0,-1.000000,0.432000
1,cka,0.0,-1.000000,0.697187
1,unbiased_cka,0.0,-1.000000,0.694276
1,cknna,0.0,-1.000000,0.244972
1,svcca,0.0,-1.000000,0.594807
1,edit_distance_knn,0.0,-1.000000,0.761470
1,cycle_knn,1.0,0.782400,-1.000000
1,mutual_knn,1.0,0.496920,-1.000000
1,lcs_knn,1.0,0.763800,-1.000000
1,cka,1.0,0.943549,-1.000000
1,unbiased_cka,1.0,0.942520,-1.000000
1,cknna,1.0,0.455432,-1.000000
1,svcca,1.0,0.666188,-1.000000
1,edit_distance_knn,1.0,0.777840,-1.000000
1,cycle_knn,0.4,0.764500,0.736833
1,mutual_knn,0.4,0.442700,0.282983
1,lcs_knn,0.4,0.689500,0.476333
1,cka,0.4,0.941448,0.719072
1,unbiased_cka,0.4,0.940208,0.715471
1,cknna,0.4,0.394083,0.267001
1,svcca,0.4,0.775905,0.622963
1,edit_distance_knn,0.4,0.772750,0.763800
