seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,cka,1.0,0.756840,-1.000000
2,unbiased_cka,1.0,0.751613,-1.000000
2,cknna,1.0,0.551568,-1.000000
2,svcca,1.0,0.526271,-1.000000
2,edit_distance_knn,1.0,0.785800,-1.000000
2,cycle_knn,0.0,-1.000000,0.636400
2,mutual_knn,0.0,-1.000000,0.264940
2,lcs_knn,0.0,-1.000000,0.436500
2,cka,0.0,-1.000000,0.433816
2,unbiased_cka,0.0,-1.000000,0.427045
2,cknna,0.0,-1.000000,0.290005
2,svcca,0.0,-1.000000,0.387507
2,edit_distance_knn,0.0,-1.000000,0.763240
2,cycle_knn,0.8,0.678250,0.768500
2,mutual_knn,0.8,0.559425,0.381350
2,lcs_knn,0.8,0.831000,0.593000
2,cka,0.8,0.764670,0.561903
2,unbiased_cka,0.8,0.758849,0.544102
2,cknna,0.8,0.539130,0.356133
2,svcca,0.8,0.540706,0.475546
2,edit_distance_knn,0.8,0.782850,0.769950
3,cycle_knn,0.8,0.693000,0.758500
3,mutual_knn,0.8,0.550425,0.406650
3,lcs_knn,0.8,0.805750,0.644500
3,cka,0.8,0.766385,0.619072
3,unbiased_cka,0.8,0.760631,0.604866
3,cknna,0.8,0.535673,0.383035
3,svcca,0.8,0.522644,0.507016
3,edit_distance_knn,0.8,0.782000,0.771550
3,cycle_knn,0.4,0.676500,0.686500
3,mutual_knn,0.4,0.537050,0.303783
3,lcs_knn,0.4,0.787500,0.495167
3,cka,0.4,0.820460,0.491638
3,unbiased_cka,0.4,0.814270,0.482461
3,cknna,0.4,0.512833,0.315091
3,svcca,0.4,0.610985,0.440293
3,edit_distance_knn,0.4,0.779000,0.765017
3,cycle_knn,0.2,0.703000,0.663625
3,mutual_knn,0.2,0.537200,0.284325
3,lcs_knn,0.2,0.792000,0.453500
3,cka,0.2,0.872068,0.452615
3,unbiased_cka,0.2,0.866326,0.444794
3,cknna,0.2,0.507704,0.301462
3,svcca,0.2,0.719287,0.385403
3,edit_distance_knn,0.2,0.780500,0.763763
3,cycle_knn,0.0,-1.000000,0.633000
3,mutual_knn,0.0,-1.000000,0.257670
3,lcs_knn,0.0,-1.000000,0.424500
3,cka,0.0,-1.000000,0.418050
3,unbiased_cka,0.0,-1.000000,0.411209
3,cknna,0.0,-1.000000,0.281209
3,svcca,0.0,-1.000000,0.408146
3,edit_distance_knn,0.0,-1.000000,0.762430
3,cycle_knn,1.0,0.674200,-1.000000
3,mutual_knn,1.0,0.569620,-1.000000
3,lcs_knn,1.0,0.869600,-1.000000
3,cka,1.0,0.763362,-1.000000
3,unbiased_cka,1.0,0.758264,-1.000000
3,cknna,1.0,0.563692,-1.000000
3,svcca,1.0,0.490621,-1.000000
3,edit_distance_knn,1.0,0.785380,-1.000000
3,cycle_knn,0.6,0.680333,0.707750
3,mutual_knn,0.6,0.543167,0.330875
3,lcs_knn,0.6,0.803000,0.523500
3,cka,0.6,0.786766,0.540037
3,unbiased_cka,0.6,0.780740,0.529063
3,cknna,0.6,0.522206,0.334944
3,svcca,0.6,0.534693,0.474741
3,edit_distance_knn,0.6,0.780500,0.766050
