seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,cka,0.6,0.808752,0.623061
2,unbiased_cka,0.6,0.806340,0.618966
2,cknna,0.6,0.394762,0.291538
2,svcca,0.6,0.709281,0.585654
2,edit_distance_knn,0.6,0.772367,0.764950
2,cycle_knn,1.0,0.714600,-1.000000
2,mutual_knn,1.0,0.478600,-1.000000
2,lcs_knn,1.0,0.737600,-1.000000
2,cka,1.0,0.765096,-1.000000
2,unbiased_cka,1.0,0.762688,-1.000000
2,cknna,1.0,0.449118,-1.000000
2,svcca,1.0,0.610428,-1.000000
2,edit_distance_knn,1.0,0.775600,-1.000000
2,cycle_knn,0.0,-1.000000,0.620200
2,mutual_knn,0.0,-1.000000,0.216510
2,lcs_knn,0.0,-1.000000,0.383700
2,cka,0.0,-1.000000,0.538816
2,unbiased_cka,0.0,-1.000000,0.536318
2,cknna,0.0,-1.000000,0.230262
2,svcca,0.0,-1.000000,0.534070
2,edit_distance_knn,0.0,-1.000000,0.760230
3,cycle_knn,0.2,0.696000,0.647750
3,mutual_knn,0.2,0.405700,0.249438
3,lcs_knn,0.2,0.640000,0.429375
3,cka,0.2,0.881247,0.579168
3,unbiased_cka,0.2,0.878700,0.576328
3,cknna,0.2,0.366528,0.258564
3,svcca,0.2,0.893750,0.559452
3,edit_distance_knn,0.2,0.768400,0.761825
3,cycle_knn,0.6,0.692000,0.716000
3,mutual_knn,0.6,0.438067,0.299475
3,lcs_knn,0.6,0.678000,0.497750
3,cka,0.6,0.803579,0.663271
3,unbiased_cka,0.6,0.801031,0.659775
3,cknna,0.6,0.401487,0.278297
3,svcca,0.6,0.662701,0.585242
3,edit_distance_knn,0.6,0.771333,0.764100
3,cycle_knn,0.0,-1.000000,0.623300
3,mutual_knn,0.0,-1.000000,0.223020
3,lcs_knn,0.0,-1.000000,0.388600
3,cka,0.0,-1.000000,0.567678
3,unbiased_cka,0.0,-1.000000,0.565344
3,cknna,0.0,-1.000000,0.229570
3,svcca,0.0,-1.000000,0.561666
3,edit_distance_knn,0.0,-1.000000,0.760720
3,cycle_knn,1.0,0.691200,-1.000000
3,mutual_knn,1.0,0.458320,-1.000000
3,lcs_knn,1.0,0.704800,-1.000000
3,cka,1.0,0.762538,-1.000000
3,unbiased_cka,1.0,0.760191,-1.000000
3,cknna,1.0,0.425392,-1.000000
3,svcca,1.0,0.617008,-1.000000
3,edit_distance_knn,1.0,0.773520,-1.000000
3,cycle_knn,0.4,0.666000,0.677333
3,mutual_knn,0.4,0.413850,0.265233
3,lcs_knn,0.4,0.634000,0.458333
3,cka,0.4,0.818999,0.608966
3,unbiased_cka,0.4,0.816147,0.605845
3,cknna,0.4,0.370244,0.261541
3,svcca,0.4,0.697437,0.566327
3,edit_distance_knn,0.4,0.769650,0.762650
3,cycle_knn,0.8,0.695250,0.741000
3,mutual_knn,0.8,0.441175,0.346200
3,lcs_knn,0.8,0.691750,0.587000
3,cka,0.8,0.777828,0.725815
3,unbiased_cka,0.8,0.775257,0.721565
3,cknna,0.8,0.413163,0.327210
3,svcca,0.8,0.645760,0.681703
3,edit_distance_knn,0.8,0.772200,0.768700
