seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,cka,0.2,0.927329,0.519142
2,unbiased_cka,0.2,0.924068,0.508135
2,cknna,0.2,0.508605,0.391558
2,svcca,0.2,0.733118,0.418478
2,edit_distance_knn,0.2,0.780500,0.770038
2,cycle_knn,0.0,-1.000000,0.643700
2,mutual_knn,0.0,-1.000000,0.331990
2,lcs_knn,0.0,-1.000000,0.518700
2,cka,0.0,-1.000000,0.501930
2,unbiased_cka,0.0,-1.000000,0.492712
2,cknna,0.0,-1.000000,0.367639
2,svcca,0.0,-1.000000,0.391677
2,edit_distance_knn,0.0,-1.000000,0.767160
2,cycle_knn,1.0,0.666000,-1.000000
2,mutual_knn,1.0,0.599960,-1.000000
2,lcs_knn,1.0,0.907200,-1.000000
2,cka,1.0,0.836149,-1.000000
2,unbiased_cka,1.0,0.831390,-1.000000
2,cknna,1.0,0.583658,-1.000000
2,svcca,1.0,0.491560,-1.000000
2,edit_distance_knn,1.0,0.788560,-1.000000
3,cycle_knn,0.0,-1.000000,0.654900
3,mutual_knn,0.0,-1.000000,0.328420
3,lcs_knn,0.0,-1.000000,0.524500
3,cka,0.0,-1.000000,0.500413
3,unbiased_cka,0.0,-1.000000,0.491006
3,cknna,0.0,-1.000000,0.369031
3,svcca,0.0,-1.000000,0.448967
3,edit_distance_knn,0.0,-1.000000,0.767560
3,cycle_knn,1.0,0.667200,-1.000000
3,mutual_knn,1.0,0.600920,-1.000000
3,lcs_knn,1.0,0.902600,-1.000000
3,cka,1.0,0.840935,-1.000000
3,unbiased_cka,1.0,0.836347,-1.000000
3,cknna,1.0,0.579565,-1.000000
3,svcca,1.0,0.503672,-1.000000
3,edit_distance_knn,1.0,0.787840,-1.000000
3,cycle_knn,0.8,0.671500,0.752000
3,mutual_knn,0.8,0.585450,0.439850
3,lcs_knn,0.8,0.857250,0.682000
3,cka,0.8,0.850315,0.677525
3,unbiased_cka,0.8,0.845529,0.662194
3,cknna,0.8,0.556821,0.412471
3,svcca,0.8,0.527504,0.481816
3,edit_distance_knn,0.8,0.785225,0.771800
3,cycle_knn,0.6,0.661667,0.706250
3,mutual_knn,0.6,0.579867,0.392825
3,lcs_knn,0.6,0.864333,0.622000
3,cka,0.6,0.867885,0.610315
3,unbiased_cka,0.6,0.863237,0.597408
3,cknna,0.6,0.542474,0.401087
3,svcca,0.6,0.554734,0.473913
3,edit_distance_knn,0.6,0.784733,0.772525
3,cycle_knn,0.2,0.679000,0.666875
3,mutual_knn,0.2,0.567300,0.350325
3,lcs_knn,0.2,0.851000,0.547875
3,cka,0.2,0.925450,0.521914
3,unbiased_cka,0.2,0.921960,0.511412
3,cknna,0.2,0.529526,0.380472
3,svcca,0.2,0.752188,0.445274
3,edit_distance_knn,0.2,0.785500,0.768288
3,cycle_knn,0.4,0.664500,0.691833
3,mutual_knn,0.4,0.575550,0.363817
3,lcs_knn,0.4,0.867500,0.569000
3,cka,0.4,0.892070,0.561387
3,unbiased_cka,0.4,0.887823,0.549587
3,cknna,0.4,0.534167,0.382198
3,svcca,0.4,0.645220,0.436385
3,edit_distance_knn,0.4,0.785300,0.769533
