seed,metric,frac_overlap,metric_overlap,metric_ood_one,metric_ood_all_mnist,metric_ood_all_svhn
2,mutual_knn,0.2,0.213500,0.071213,0.120890,0.040754
2,lcs_knn,0.2,0.365000,0.147250,0.209600,0.091503
2,cka,0.2,0.774659,0.300855,0.388274,0.436299
2,unbiased_cka,0.2,0.769297,0.296372,0.387667,0.435847
2,cknna,0.2,0.190278,0.078119,0.115727,0.041036
2,svcca,0.2,0.831931,0.332266,0.528688,0.511417
2,edit_distance_knn,0.2,0.757400,0.753025,0.753460,0.751690
3,cycle_knn,0.4,0.670500,0.424167,0.576600,0.257644
3,mutual_knn,0.4,0.216100,0.086583,0.124700,0.038211
3,lcs_knn,0.4,0.372000,0.176167,0.213700,0.087661
3,cka,0.4,0.681016,0.336682,0.495310,0.488922
3,unbiased_cka,0.4,0.674469,0.331170,0.494694,0.488553
3,cknna,0.4,0.204010,0.087814,0.116962,0.037995
3,svcca,0.4,0.622601,0.372669,0.593524,0.492981
3,edit_distance_knn,0.4,0.758700,0.753317,0.754020,0.751763
3,cycle_knn,0.6,0.668333,0.486750,0.598500,0.315227
3,mutual_knn,0.6,0.217300,0.113250,0.137440,0.051064
3,lcs_knn,0.6,0.384000,0.219250,0.239400,0.112016
3,cka,0.6,0.654744,0.384531,0.539024,0.511946
3,unbiased_cka,0.6,0.649069,0.377651,0.538460,0.511607
3,cknna,0.6,0.205593,0.108115,0.131681,0.051766
3,svcca,0.6,0.540083,0.427027,0.606997,0.519611
3,edit_distance_knn,0.6,0.758200,0.753425,0.754470,0.752263
3,cycle_knn,0.8,0.679750,0.552000,0.624000,0.352720
3,mutual_knn,0.8,0.236975,0.138650,0.142610,0.058228
3,lcs_knn,0.8,0.406500,0.268500,0.254200,0.125922
3,cka,0.8,0.655312,0.443760,0.612515,0.571582
3,unbiased_cka,0.8,0.650443,0.434154,0.611971,0.571275
3,cknna,0.8,0.226839,0.126782,0.132310,0.058863
3,svcca,0.8,0.513882,0.474278,0.624964,0.537926
3,edit_distance_knn,0.8,0.760100,0.755450,0.754740,0.752578
3,cycle_knn,0.0,-1.000000,0.336200,0.531100,0.244852
3,mutual_knn,0.0,-1.000000,0.059460,0.107520,0.034661
3,lcs_knn,0.0,-1.000000,0.118600,0.189800,0.081131
3,cka,0.0,-1.000000,0.288043,0.416782,0.439043
3,unbiased_cka,0.0,-1.000000,0.284196,0.416260,0.438715
3,cknna,0.0,-1.000000,0.064338,0.101846,0.035899
3,svcca,0.0,-1.000000,0.350227,0.512376,0.472032
3,edit_distance_knn,0.0,-1.000000,0.752020,0.753580,0.751529
3,cycle_knn,1.0,0.719600,-1.000000,0.645000,0.396397
3,mutual_knn,1.0,0.265420,-1.000000,0.161390,0.071731
3,lcs_knn,1.0,0.446400,-1.000000,0.276000,0.150968
3,cka,1.0,0.670396,-1.000000,0.560890,0.643608
3,unbiased_cka,1.0,0.666349,-1.000000,0.560300,0.643329
3,cknna,1.0,0.247837,-1.000000,0.151083,0.070155
