seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
1,edit_distance_knn,0.5,0.758800,0.760980,0.757233
1,cycle_knn,0.8,0.772800,0.784400,0.673863
1,mutual_knn,0.8,0.224600,0.245310,0.169737
1,lcs_knn,0.8,0.400800,0.420400,0.325484
1,cka,0.8,0.587037,0.802806,0.742645
1,unbiased_cka,0.8,0.582251,0.802406,0.742400
1,cknna,0.8,0.237446,0.235350,0.175559
1,svcca,0.8,0.560537,0.664649,0.679444
1,edit_distance_knn,0.8,0.760300,0.760920,0.758321
1,cycle_knn,0.3,0.719500,0.787300,0.648394
1,mutual_knn,0.3,0.193130,0.248360,0.148171
1,lcs_knn,0.3,0.349800,0.431400,0.291142
1,cka,0.3,0.521380,0.743275,0.687572
1,unbiased_cka,0.3,0.515851,0.742654,0.687280
1,cknna,0.3,0.206085,0.241791,0.154556
1,svcca,0.3,0.498415,0.681841,0.649339
1,edit_distance_knn,0.3,0.758340,0.760660,0.757372
1,cycle_knn,0.0,0.701800,0.776500,0.676129
1,mutual_knn,0.0,0.183550,0.230720,0.159481
1,lcs_knn,0.0,0.328500,0.411700,0.310733
1,cka,0.0,0.496081,0.751452,0.702951
1,unbiased_cka,0.0,0.490254,0.750966,0.702638
1,cknna,0.0,0.197591,0.220956,0.166161
1,svcca,0.0,0.529213,0.706893,0.674797
1,edit_distance_knn,0.0,0.757710,0.760420,0.757856
1,cycle_knn,0.2,0.721600,0.786300,0.659035
1,mutual_knn,0.2,0.193890,0.250510,0.158628
1,lcs_knn,0.2,0.332700,0.441900,0.309312
1,cka,0.2,0.513877,0.797669,0.755828
1,unbiased_cka,0.2,0.508271,0.797332,0.755539
1,cknna,0.2,0.208830,0.243315,0.162680
1,svcca,0.2,0.510163,0.665440,0.687494
1,edit_distance_knn,0.2,0.757890,0.761290,0.757760
1,cycle_knn,1.0,0.806200,0.799400,0.693685
1,mutual_knn,1.0,0.246930,0.257780,0.178407
1,lcs_knn,1.0,0.419300,0.442100,0.337930
1,cka,1.0,0.614871,0.825479,0.789176
1,unbiased_cka,1.0,0.610390,0.825082,0.788940
1,cknna,1.0,0.262139,0.251984,0.181079
1,svcca,1.0,0.568782,0.714977,0.733076
1,edit_distance_knn,1.0,0.760500,0.760940,0.758482
