seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
3,mutual_knn,0.4,0.807020,0.690180,0.789302
3,lcs_knn,0.4,5.388300,4.312600,5.207860
3,cka,0.4,0.987755,0.972550,0.993920
3,unbiased_cka,0.4,0.987719,0.972499,0.993912
3,cknna,0.4,0.803516,0.679190,0.771509
3,svcca,0.4,0.664867,0.891382,0.805382
3,edit_distance_knn,0.4,0.338420,0.222570,0.317724
3,cycle_knn,0.5,0.993800,0.973000,0.921366
3,mutual_knn,0.5,0.811220,0.715140,0.790746
3,lcs_knn,0.5,5.428900,4.525500,5.242509
3,cka,0.5,0.988711,0.981115,0.995220
3,unbiased_cka,0.5,0.988676,0.980924,0.994960
3,cknna,0.5,0.802893,0.702308,0.772817
3,svcca,0.5,0.649848,0.878504,0.754799
3,edit_distance_knn,0.5,0.342990,0.243700,0.322791
3,cycle_knn,0.6,0.995400,0.974700,0.916564
3,mutual_knn,0.6,0.813490,0.700440,0.761797
3,lcs_knn,0.6,5.470100,4.394600,5.016096
3,cka,0.6,0.991158,0.976311,0.995556
3,unbiased_cka,0.6,0.991128,0.976264,0.995293
3,cknna,0.6,0.810526,0.689663,0.742614
3,svcca,0.6,0.663895,0.861206,0.783885
3,edit_distance_knn,0.6,0.348100,0.228840,0.297246
3,cycle_knn,0.7,0.995900,0.974300,0.923517
3,mutual_knn,0.7,0.815330,0.696520,0.784377
3,lcs_knn,0.7,5.476300,4.368900,5.189421
3,cka,0.7,0.989926,0.977580,0.995323
3,unbiased_cka,0.7,0.989893,0.977417,0.995148
3,cknna,0.7,0.806780,0.687860,0.769007
3,svcca,0.7,0.662049,0.848229,0.785719
3,edit_distance_knn,0.7,0.348690,0.227260,0.316822
3,cycle_knn,0.8,0.995100,0.975300,0.928473
3,mutual_knn,0.8,0.834570,0.723870,0.826291
3,lcs_knn,0.8,5.712600,4.568400,5.627343
3,cka,0.8,0.993067,0.982307,0.997455
3,unbiased_cka,0.8,0.993040,0.982266,0.997447
3,cknna,0.8,0.834231,0.711716,0.807868
3,svcca,0.8,0.679863,0.873046,0.816630
3,edit_distance_knn,0.8,0.375090,0.247260,0.367509
3,cycle_knn,0.9,0.995800,0.975800,0.924439
3,mutual_knn,0.9,0.823950,0.705270,0.811931
