seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
3,unbiased_cka,0.8,0.947610,0.876766,0.926601
3,cknna,0.8,0.734787,0.259107,0.327540
3,svcca,0.8,0.681802,0.690107,0.764057
3,edit_distance_knn,0.8,0.255690,0.054910,0.071504
3,cycle_knn,0.9,0.984300,0.680600,0.697641
3,mutual_knn,0.9,0.760550,0.318870,0.329794
3,lcs_knn,0.9,4.932700,2.148800,2.222726
3,cka,0.9,0.965284,0.852147,0.912257
3,unbiased_cka,0.9,0.964069,0.851865,0.884964
3,cknna,0.9,0.765182,0.290634,0.317885
3,svcca,0.9,0.707687,0.716590,0.785954
3,edit_distance_knn,0.9,0.287860,0.062150,0.066987
3,cycle_knn,1.0,0.984300,0.720200,0.740012
3,mutual_knn,1.0,0.737220,0.360530,0.385541
3,lcs_knn,1.0,4.752400,2.372500,2.525238
3,cka,1.0,0.949284,0.914012,0.938064
3,unbiased_cka,1.0,0.948053,0.912111,0.935666
3,cknna,1.0,0.746239,0.323611,0.369905
3,svcca,1.0,0.665421,0.749621,0.799284
3,edit_distance_knn,1.0,0.268570,0.071180,0.082460
4,cycle_knn,0.0,0.982400,0.676700,0.696412
4,mutual_knn,0.0,0.724610,0.301210,0.324074
4,lcs_knn,0.0,4.630100,2.051800,2.179126
4,cka,0.0,0.943366,0.893282,0.936951
4,unbiased_cka,0.0,0.942379,0.891530,0.935395
4,cknna,0.0,0.729607,0.267592,0.306966
4,svcca,0.0,0.675386,0.741039,0.749900
4,edit_distance_knn,0.0,0.256540,0.054810,0.064436
4,cycle_knn,0.1,0.982600,0.650600,0.706400
4,mutual_knn,0.1,0.740320,0.281760,0.343765
4,lcs_knn,0.1,4.765500,1.950500,2.292179
4,cka,0.1,0.949059,0.830955,0.935847
4,unbiased_cka,0.1,0.947742,0.830360,0.933557
4,cknna,0.1,0.744480,0.253229,0.326287
4,svcca,0.1,0.703552,0.729189,0.765929
4,edit_distance_knn,0.1,0.269600,0.052050,0.070114
