seed,metric,frac_overlap,metric_overlap,metric_ood_one,metric_ood_all_mnist,metric_ood_all_svhn
2,svcca,0.2,0.719451,0.669476,0.871169,0.810122
2,edit_distance_knn,0.2,0.350000,0.291750,0.211270,0.269430
2,cycle_knn,0.33,0.994000,0.990875,0.973200,0.910610
2,mutual_knn,0.33,0.794000,0.759000,0.667740,0.732982
2,lcs_knn,0.33,5.236000,4.922375,4.178500,4.716964
2,cka,0.33,0.981231,0.978398,0.973157,0.990432
2,unbiased_cka,0.33,0.981074,0.977890,0.972974,0.990203
2,cknna,0.33,0.794478,0.745425,0.655269,0.715051
2,svcca,0.33,0.731422,0.712502,0.891585,0.813541
2,edit_distance_knn,0.33,0.322300,0.286875,0.208300,0.264793
2,cycle_knn,0.4,0.998000,0.995167,0.974800,0.917717
2,mutual_knn,0.4,0.799250,0.768933,0.685820,0.757475
2,lcs_knn,0.4,5.255000,5.034500,4.285500,4.926091
2,cka,0.4,0.978804,0.977719,0.973408,0.991965
2,unbiased_cka,0.4,0.978153,0.977195,0.973250,0.991956
2,cknna,0.4,0.791647,0.757904,0.675345,0.738774
2,svcca,0.4,0.730528,0.713670,0.864527,0.790597
2,edit_distance_knn,0.4,0.323700,0.300333,0.219080,0.287231
2,cycle_knn,0.57,0.993000,0.990500,0.966200,0.894015
2,mutual_knn,0.57,0.720725,0.705850,0.615520,0.655989
2,lcs_knn,0.57,4.596500,4.484334,3.843000,4.175553
2,cka,0.57,0.966134,0.964046,0.948837,0.987076
2,unbiased_cka,0.57,0.965532,0.963412,0.948661,0.986849
2,cknna,0.57,0.707109,0.683892,0.611047,0.638700
2,svcca,0.57,0.668136,0.657104,0.852639,0.742274
2,edit_distance_knn,0.57,0.252550,0.240300,0.178630,0.211440
2,cycle_knn,0.6,0.995000,0.996000,0.970400,0.927013
2,mutual_knn,0.6,0.777133,0.765175,0.678060,0.753042
2,lcs_knn,0.6,5.096667,4.988000,4.236400,4.856100
2,cka,0.6,0.982767,0.981578,0.976311,0.989915
2,unbiased_cka,0.6,0.982668,0.981492,0.976262,0.989905
2,cknna,0.6,0.783099,0.774542,0.666968,0.733271
2,svcca,0.6,0.709413,0.699284,0.909746,0.823511
2,edit_distance_knn,0.6,0.306200,0.292850,0.213540,0.279345
2,cycle_knn,0.75,0.995500,0.994250,0.971700,0.911033
2,mutual_knn,0.75,0.790883,0.795800,0.689540,0.709865
2,lcs_knn,0.75,5.224667,5.288000,4.327400,4.584819
2,cka,0.75,0.987612,0.987801,0.976886,0.990601
2,unbiased_cka,0.75,0.987562,0.987739,0.976692,0.990351
2,cknna,0.75,0.791557,0.795019,0.680211,0.692623
2,svcca,0.75,0.670343,0.661764,0.859857,0.752857
2,edit_distance_knn,0.75,0.319233,0.325850,0.221920,0.250665
2,cycle_knn,0.8,0.997000,0.993000,0.975400,0.926821
2,mutual_knn,0.8,0.828525,0.843000,0.702500,0.799170
2,lcs_knn,0.8,5.626500,5.825500,4.384200,5.299478
2,cka,0.8,0.988737,0.989173,0.978610,0.993751
2,unbiased_cka,0.8,0.988676,0.989079,0.978460,0.993365
2,cknna,0.8,0.829927,0.841794,0.689281,0.780531
2,svcca,0.8,0.654831,0.773860,0.956150,0.812827
2,edit_distance_knn,0.8,0.368400,0.389000,0.227130,0.327804
2,cycle_knn,0.89,0.995375,0.996000,0.973000,0.920290
2,mutual_knn,0.89,0.818063,0.846550,0.705530,0.795179
2,lcs_knn,0.89,5.524750,5.885500,4.426300,5.278350
2,cka,0.89,0.989446,0.989586,0.980560,0.996266
2,unbiased_cka,0.89,0.989407,0.989288,0.980513,0.996259
2,cknna,0.89,0.811553,0.843054,0.694562,0.777962
2,svcca,0.89,0.697677,0.680991,0.863032,0.779374
2,edit_distance_knn,0.89,0.353450,0.397950,0.234100,0.326955
2,cycle_knn,1.0,0.997800,0.998200,0.976600,0.930816
2,mutual_knn,1.0,0.852520,0.848940,0.740560,0.838460
2,lcs_knn,1.0,5.941200,5.857600,4.703600,5.763867
2,cka,1.0,0.992868,0.992331,0.985529,0.997128
2,unbiased_cka,1.0,0.992828,0.992289,0.985490,0.996895
2,cknna,1.0,0.849996,0.845156,0.727317,0.822926
2,svcca,1.0,0.647662,0.671453,0.868888,0.832745
2,edit_distance_knn,1.0,0.405080,0.392940,0.261500,0.383013
3,cycle_knn,0.0,0.989800,0.989800,0.970400,0.911225
3,mutual_knn,0.0,0.713010,0.713030,0.655460,0.723659
3,lcs_knn,0.0,4.545900,4.546100,4.066400,4.618201
3,cka,0.0,0.965532,0.965532,0.968687,0.990840
3,unbiased_cka,0.0,0.965052,0.965137,0.968496,0.990533
3,cknna,0.0,0.689532,0.689532,0.639530,0.703717
3,svcca,0.0,0.640140,0.679118,0.912634,0.756717
3,edit_distance_knn,0.0,0.246200,0.246220,0.197820,0.255048
3,cycle_knn,0.2,0.990000,0.993000,0.972000,0.917064
3,mutual_knn,0.2,0.805200,0.741863,0.679030,0.740001
3,lcs_knn,0.2,5.339000,4.769000,4.231800,4.756492
3,cka,0.2,0.978588,0.973888,0.971317,0.991694
3,unbiased_cka,0.2,0.978258,0.973823,0.971134,0.991685
3,cknna,0.2,0.785143,0.731591,0.667742,0.721710
3,svcca,0.2,0.742719,0.684767,0.887481,0.792207
3,edit_distance_knn,0.2,0.325600,0.268950,0.213060,0.267866
3,cycle_knn,0.33,0.993000,0.991000,0.968100,0.900123
3,mutual_knn,0.33,0.757550,0.711688,0.654640,0.686989
3,lcs_knn,0.33,4.915500,4.547500,4.100700,4.389674
3,cka,0.33,0.971963,0.967814,0.963638,0.990222
3,unbiased_cka,0.33,0.971267,0.967710,0.963464,0.989942
3,cknna,0.33,0.746201,0.691274,0.643859,0.667247
3,svcca,0.33,0.687004,0.688000,0.890371,0.707247
3,edit_distance_knn,0.33,0.285150,0.245650,0.202330,0.231650
3,cycle_knn,0.4,0.994000,0.993500,0.972600,0.904348
3,mutual_knn,0.4,0.787550,0.752517,0.678200,0.698986
3,lcs_knn,0.4,5.228500,4.864500,4.228900,4.485979
3,cka,0.4,0.976466,0.974561,0.970157,0.990882
3,unbiased_cka,0.4,0.975627,0.974003,0.970056,0.990606
3,cknna,0.4,0.767902,0.738595,0.667109,0.680240
3,svcca,0.4,0.708361,0.690980,0.896524,0.748574
3,edit_distance_knn,0.4,0.318600,0.280067,0.213590,0.240777
3,cycle_knn,0.57,0.998000,0.994000,0.974000,0.914336
3,mutual_knn,0.57,0.784500,0.776433,0.684930,0.751302
3,lcs_knn,0.57,5.139750,5.103167,4.272000,4.874501
3,cka,0.57,0.979953,0.979594,0.976574,0.993459
3,unbiased_cka,0.57,0.979858,0.979524,0.976406,0.993296
3,cknna,0.57,0.779851,0.763972,0.673612,0.732644
3,svcca,0.57,0.666459,0.675361,0.915871,0.790142
3,edit_distance_knn,0.57,0.311100,0.306017,0.216410,0.281242
3,cycle_knn,0.6,0.992667,0.992250,0.973000,0.915565
3,mutual_knn,0.6,0.775433,0.770700,0.681520,0.721719
3,lcs_knn,0.6,5.126000,5.045500,4.252000,4.620429
3,cka,0.6,0.979353,0.977542,0.970050,0.990924
3,unbiased_cka,0.6,0.978974,0.977240,0.969873,0.990887
3,cknna,0.6,0.772388,0.757669,0.672310,0.701448
3,svcca,0.6,0.667179,0.668195,0.864582,0.787520
3,edit_distance_knn,0.6,0.311667,0.298525,0.217210,0.253903
3,cycle_knn,0.75,0.998167,0.995500,0.971700,0.915988
3,mutual_knn,0.75,0.794117,0.809950,0.704840,0.756504
3,lcs_knn,0.75,5.267334,5.404500,4.421600,4.929126
3,cka,0.75,0.986389,0.985194,0.976948,0.993767
3,unbiased_cka,0.75,0.986335,0.984987,0.976846,0.993434
3,cknna,0.75,0.798522,0.793242,0.696406,0.735881
3,svcca,0.75,0.703689,0.748805,0.845328,0.801373
3,edit_distance_knn,0.75,0.324283,0.340950,0.232630,0.287704
3,cycle_knn,0.8,0.994250,0.996500,0.973700,0.923018
3,mutual_knn,0.8,0.787000,0.806450,0.683630,0.756569
3,lcs_knn,0.8,5.165750,5.389500,4.261800,4.892594
3,cka,0.8,0.982180,0.983566,0.979292,0.989827
3,unbiased_cka,0.8,0.981705,0.982988,0.979245,0.989733
3,cknna,0.8,0.776275,0.793194,0.670227,0.735257
3,svcca,0.8,0.678315,0.688615,0.909763,0.795775
3,edit_distance_knn,0.8,0.313800,0.334950,0.215710,0.282787
3,cycle_knn,0.89,0.995375,0.997500,0.972400,0.926513
3,mutual_knn,0.89,0.833888,0.850500,0.694470,0.819157
3,lcs_knn,0.89,5.682000,5.906000,4.348400,5.539643
3,cka,0.89,0.991549,0.991709,0.977550,0.996870
3,unbiased_cka,0.89,0.991517,0.991628,0.977506,0.996592
3,cknna,0.89,0.822526,0.861961,0.678872,0.798798
3,svcca,0.89,0.691046,0.752992,0.914580,0.871420
3,edit_distance_knn,0.89,0.372888,0.401300,0.225230,0.356319
3,cycle_knn,1.0,0.995600,0.996400,0.977100,0.925860
3,mutual_knn,1.0,0.830120,0.832760,0.745530,0.816476
3,lcs_knn,1.0,5.639000,5.690800,4.752600,5.492509
3,cka,1.0,0.988228,0.988531,0.985725,0.995134
3,unbiased_cka,1.0,0.988175,0.988480,0.985686,0.995126
3,cknna,1.0,0.828143,0.834424,0.729968,0.799665
3,svcca,1.0,0.673436,0.712571,0.885853,0.821209
3,edit_distance_knn,1.0,0.367500,0.374660,0.265770,0.350722
4,cycle_knn,0.0,0.987300,0.987300,0.971500,0.899431
4,mutual_knn,0.0,0.661130,0.661140,0.647640,0.654640
4,lcs_knn,0.0,4.173700,4.173600,4.028300,4.138061
4,cka,0.0,0.957760,0.957759,0.966570,0.983678
4,unbiased_cka,0.0,0.957680,0.957680,0.966518,0.983411
4,cknna,0.0,0.641177,0.641177,0.640703,0.636525
4,svcca,0.0,0.635942,0.623879,0.887058,0.766935
4,edit_distance_knn,0.0,0.209570,0.209570,0.194620,0.205739
4,cycle_knn,0.2,0.992000,0.989250,0.969000,0.890481
4,mutual_knn,0.2,0.744200,0.666600,0.629210,0.658236
4,lcs_knn,0.2,4.767000,4.199250,3.901600,4.158190
4,cka,0.2,0.956876,0.951758,0.948264,0.983853
4,unbiased_cka,0.2,0.955336,0.951215,0.948090,0.983843
4,cknna,0.2,0.732534,0.644379,0.618017,0.639224
4,svcca,0.2,0.711266,0.653893,0.901259,0.750374
4,edit_distance_knn,0.2,0.270000,0.211375,0.183480,0.207733
4,cycle_knn,0.33,0.997000,0.993250,0.968100,0.911916
4,mutual_knn,0.33,0.767800,0.728750,0.616580,0.697645
4,lcs_knn,0.33,4.990000,4.671875,3.832900,4.460049
4,cka,0.33,0.975691,0.973930,0.944378,0.989527
4,unbiased_cka,0.33,0.975493,0.973863,0.944206,0.989233
4,cknna,0.33,0.755424,0.721766,0.610093,0.679827
4,svcca,0.33,0.729934,0.667498,0.903372,0.769076
4,edit_distance_knn,0.33,0.293900,0.258537,0.177820,0.238460
4,cycle_knn,0.4,0.996500,0.989000,0.959500,0.895360
4,mutual_knn,0.4,0.718350,0.677800,0.587690,0.651318
4,lcs_knn,0.4,4.564000,4.285333,3.660000,4.101836
4,cka,0.4,0.963106,0.954153,0.945686,0.980156
4,unbiased_cka,0.4,0.962260,0.953596,0.945614,0.979903
4,cknna,0.4,0.705403,0.667465,0.577858,0.632211
4,svcca,0.4,0.691441,0.644587,0.869713,0.771888
4,edit_distance_knn,0.4,0.249150,0.220517,0.162240,0.203476
4,cycle_knn,0.57,0.997000,0.996500,0.974300,0.917601
4,mutual_knn,0.57,0.771550,0.756883,0.671220,0.754506
4,lcs_knn,0.57,5.068750,4.931667,4.188700,4.915412
4,cka,0.57,0.978902,0.978650,0.973012,0.990828
4,unbiased_cka,0.57,0.978799,0.978578,0.972876,0.990819
4,cknna,0.57,0.772532,0.758775,0.660972,0.737933
4,svcca,0.57,0.674326,0.661122,0.844154,0.786941
4,edit_distance_knn,0.57,0.302100,0.287117,0.211190,0.285821
4,cycle_knn,0.6,0.993667,0.993250,0.971200,0.916257
4,mutual_knn,0.6,0.772300,0.756800,0.673330,0.737127
4,lcs_knn,0.6,5.039333,4.891750,4.197700,4.735172
4,cka,0.6,0.979248,0.977896,0.972645,0.988625
4,unbiased_cka,0.6,0.979135,0.977802,0.972513,0.988615
4,cknna,0.6,0.769404,0.746068,0.659633,0.721011
4,svcca,0.6,0.667785,0.660461,0.896493,0.756353
4,edit_distance_knn,0.6,0.299267,0.284625,0.209530,0.266583
4,cycle_knn,0.75,0.998167,0.998250,0.972900,0.922557
4,mutual_knn,0.75,0.829000,0.832225,0.688890,0.813587
4,lcs_knn,0.75,5.636333,5.637000,4.300400,5.466695
4,cka,0.75,0.990023,0.989579,0.975702,0.995714
4,unbiased_cka,0.75,0.989980,0.989520,0.975652,0.995474
4,cknna,0.75,0.823610,0.832159,0.678102,0.797343
4,svcca,0.75,0.697014,0.660385,0.890475,0.852243
4,edit_distance_knn,0.75,0.366350,0.364950,0.219170,0.347791
4,cycle_knn,0.8,0.998250,0.994000,0.973900,0.923018
4,mutual_knn,0.8,0.799500,0.816800,0.693200,0.773556
4,lcs_knn,0.8,5.312750,5.476000,4.333900,5.069222
4,cka,0.8,0.983731,0.985317,0.979115,0.993966
4,unbiased_cka,0.8,0.983306,0.984669,0.978966,0.993958
4,cknna,0.8,0.793312,0.803823,0.679002,0.754235
4,svcca,0.8,0.635975,0.753848,0.921620,0.807231
4,edit_distance_knn,0.8,0.328450,0.346150,0.223340,0.302362
4,cycle_knn,0.89,0.995500,0.999500,0.974700,0.925668
4,mutual_knn,0.89,0.824575,0.850250,0.695090,0.805916
4,lcs_knn,0.89,5.575875,5.854500,4.344800,5.386678
4,cka,0.89,0.991507,0.991739,0.979558,0.996510
4,unbiased_cka,0.89,0.991474,0.991256,0.979513,0.996373
4,cknna,0.89,0.823005,0.852914,0.683262,0.790044
4,svcca,0.89,0.669849,0.729517,0.861106,0.803357
4,edit_distance_knn,0.89,0.360563,0.392850,0.224250,0.338572
4,cycle_knn,1.0,0.993800,0.991000,0.970800,0.912876
4,mutual_knn,1.0,0.769100,0.781880,0.682790,0.728757
4,lcs_knn,1.0,5.027800,5.166400,4.273400,4.708244
4,cka,1.0,0.982671,0.984444,0.976136,0.993659
4,unbiased_cka,1.0,0.982598,0.984382,0.975951,0.993521
4,cknna,1.0,0.770737,0.773286,0.671393,0.707621
4,svcca,1.0,0.619376,0.719129,0.890468,0.761535
4,edit_distance_knn,1.0,0.297020,0.311420,0.218190,0.263929
5,cycle_knn,0.0,0.989300,0.989300,0.970600,0.901506
5,mutual_knn,0.0,0.680800,0.680800,0.653710,0.680113
5,lcs_knn,0.0,4.312100,4.312500,4.054400,4.308851
5,cka,0.0,0.956846,0.956846,0.965968,0.982428
5,unbiased_cka,0.0,0.956767,0.956767,0.965802,0.982418
5,cknna,0.0,0.660201,0.660201,0.643705,0.662034
5,svcca,0.0,0.626051,0.644010,0.891277,0.771853
5,edit_distance_knn,0.0,0.224330,0.224350,0.194920,0.223809
5,cycle_knn,0.2,0.997000,0.990125,0.972900,0.898702
5,mutual_knn,0.2,0.763000,0.699513,0.650680,0.692605
5,lcs_knn,0.2,4.897000,4.438375,4.046100,4.403081
5,cka,0.2,0.968961,0.965674,0.962246,0.990583
5,unbiased_cka,0.2,0.968022,0.965069,0.962090,0.990242
5,cknna,0.2,0.757361,0.668306,0.642404,0.673721
5,svcca,0.2,0.717609,0.631576,0.889500,0.731924
5,edit_distance_knn,0.2,0.282900,0.235750,0.195720,0.232583
5,cycle_knn,0.33,0.993500,0.992875,0.972700,0.906615
5,mutual_knn,0.33,0.773550,0.724788,0.678050,0.727639
5,lcs_knn,0.33,5.044000,4.624875,4.239200,4.672864
5,cka,0.33,0.976231,0.972335,0.972632,0.992393
5,unbiased_cka,0.33,0.975533,0.971804,0.972466,0.992106
5,cknna,0.33,0.766119,0.704630,0.667094,0.710314
5,svcca,0.33,0.659448,0.698553,0.909883,0.752112
5,edit_distance_knn,0.33,0.297150,0.255550,0.213090,0.260675
5,cycle_knn,0.4,0.998500,0.995667,0.975100,0.923556
5,mutual_knn,0.4,0.805800,0.783217,0.713050,0.774366
5,lcs_knn,0.4,5.334500,5.152500,4.482300,5.050438
5,cka,0.4,0.980071,0.979570,0.983152,0.993254
5,unbiased_cka,0.4,0.979905,0.979502,0.982996,0.993246
