seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
2,cknna,0.7,0.063243,0.031183,0.012229
2,svcca,0.7,0.941545,0.545957,0.529808
2,edit_distance_knn,0.7,0.752610,0.751100,0.750423
2,cycle_knn,0.9,0.482000,0.236200,0.142747
2,mutual_knn,0.9,0.094250,0.032000,0.019073
2,lcs_knn,0.9,0.186700,0.071900,0.044676
2,cka,0.9,0.929393,0.591443,0.609732
2,unbiased_cka,0.9,0.929298,0.591204,0.609631
2,cknna,0.9,0.071933,0.027118,0.014657
2,svcca,0.9,0.946906,0.554899,0.617930
2,edit_distance_knn,0.9,0.752880,0.751080,0.750565
2,cycle_knn,0.0,0.393700,0.219800,0.103411
2,mutual_knn,0.0,0.065920,0.029740,0.013061
2,lcs_knn,0.0,0.138800,0.062700,0.030847
2,cka,0.0,0.905005,0.403458,0.453475
2,unbiased_cka,0.0,0.904885,0.403069,0.453342
2,cknna,0.0,0.049932,0.025443,0.011377
2,svcca,0.0,0.927123,0.473050,0.484650
2,edit_distance_knn,0.0,0.752200,0.750780,0.750403
2,cycle_knn,0.1,0.393300,0.208000,0.123271
2,mutual_knn,0.1,0.066690,0.028780,0.016357
2,lcs_knn,0.1,0.142100,0.065400,0.036916
2,cka,0.1,0.908810,0.480054,0.424674
2,unbiased_cka,0.1,0.908694,0.479745,0.424548
2,cknna,0.1,0.049581,0.024934,0.014024
2,svcca,0.1,0.930079,0.468905,0.525261
2,edit_distance_knn,0.1,0.752200,0.750760,0.750469
2,cycle_knn,0.2,0.417700,0.202300,0.080632
2,mutual_knn,0.2,0.072100,0.027220,0.010034
2,lcs_knn,0.2,0.152200,0.057800,0.023510
2,cka,0.2,0.913104,0.366896,0.276353
2,unbiased_cka,0.2,0.912992,0.366532,0.276197
2,cknna,0.2,0.052814,0.022906,0.008447
2,svcca,0.2,0.933418,0.438622,0.451887
2,edit_distance_knn,0.2,0.752300,0.750860,0.750261
2,cycle_knn,0.5,0.439500,0.238500,0.109634
2,mutual_knn,0.5,0.078550,0.032850,0.013672
2,lcs_knn,0.5,0.162600,0.068300,0.031308
2,cka,0.5,0.919635,0.532254,0.552825
2,unbiased_cka,0.5,0.919531,0.531967,0.552742
2,cknna,0.5,0.061084,0.027522,0.011569
2,svcca,0.5,0.937001,0.538932,0.529930
2,edit_distance_knn,0.5,0.752670,0.750810,0.750415
2,cycle_knn,0.8,0.462100,0.228800,0.113207
2,mutual_knn,0.8,0.084520,0.032020,0.014832
2,lcs_knn,0.8,0.172000,0.070800,0.031884
2,cka,0.8,0.927338,0.505524,0.518917
2,unbiased_cka,0.8,0.927242,0.505193,0.518806
2,cknna,0.8,0.064513,0.027204,0.012055
2,svcca,0.8,0.942528,0.593575,0.597902
2,edit_distance_knn,0.8,0.752850,0.750910,0.750423
3,cycle_knn,1.0,0.510900,0.307600,0.127804
3,mutual_knn,1.0,0.099740,0.045500,0.017375
3,lcs_knn,1.0,0.201600,0.097300,0.039413
3,cka,1.0,0.934399,0.568044,0.594105
3,unbiased_cka,1.0,0.934309,0.567738,0.593968
3,cknna,1.0,0.075166,0.038565,0.014618
3,svcca,1.0,0.947859,0.604392,0.574061
3,edit_distance_knn,1.0,0.753200,0.751330,0.750522
3,cycle_knn,0.5,0.433100,0.235100,0.116779
3,mutual_knn,0.5,0.076800,0.033330,0.014909
3,lcs_knn,0.5,0.161800,0.074200,0.034919
3,cka,0.5,0.920854,0.528339,0.501937
3,unbiased_cka,0.5,0.920750,0.528067,0.501823
3,cknna,0.5,0.057153,0.029430,0.012769
3,svcca,0.5,0.939019,0.502886,0.512493
3,edit_distance_knn,0.5,0.752530,0.750990,0.750492
3,cycle_knn,0.0,0.381200,0.215800,0.087085
3,mutual_knn,0.0,0.064060,0.028580,0.010591
3,lcs_knn,0.0,0.137100,0.063800,0.025622
3,cka,0.0,0.907251,0.450813,0.244222
3,unbiased_cka,0.0,0.907133,0.450456,0.244045
3,cknna,0.0,0.048070,0.023957,0.009151
3,svcca,0.0,0.929010,0.490249,0.487071
3,edit_distance_knn,0.0,0.752010,0.750810,0.750338
3,cycle_knn,0.1,0.376300,0.223900,0.092156
3,mutual_knn,0.1,0.062180,0.030230,0.011655
3,lcs_knn,0.1,0.134700,0.063100,0.027236
3,cka,0.1,0.905826,0.536929,0.434084
3,unbiased_cka,0.1,0.905707,0.536644,0.433959
3,cknna,0.1,0.046649,0.025940,0.009829
3,svcca,0.1,0.923424,0.521163,0.464085
3,edit_distance_knn,0.1,0.751890,0.750850,0.750357
3,cycle_knn,0.7,0.449100,0.245600,0.123886
3,mutual_knn,0.7,0.081110,0.034300,0.015953
3,lcs_knn,0.7,0.164100,0.078300,0.038414
3,cka,0.7,0.922583,0.410203,0.613204
3,unbiased_cka,0.7,0.922481,0.409813,0.613111
3,cknna,0.7,0.064086,0.029807,0.012639
3,svcca,0.7,0.938047,0.517368,0.572293
3,edit_distance_knn,0.7,0.752420,0.751180,0.750503
3,cycle_knn,0.9,0.477800,0.286500,0.111824
3,mutual_knn,0.9,0.087460,0.041740,0.014747
3,lcs_knn,0.9,0.173100,0.089700,0.031308
3,cka,0.9,0.929226,0.581750,0.491022
3,unbiased_cka,0.9,0.929130,0.581474,0.490898
3,cknna,0.9,0.066762,0.035967,0.011811
3,svcca,0.9,0.943257,0.605632,0.567487
3,edit_distance_knn,0.9,0.752740,0.751250,0.750453
3,cycle_knn,0.3,0.412900,0.242900,0.103411
3,mutual_knn,0.3,0.071630,0.033410,0.013111
3,lcs_knn,0.3,0.147500,0.070600,0.031231
3,cka,0.3,0.914036,0.540559,0.493486
3,unbiased_cka,0.3,0.913925,0.540274,0.493381
3,cknna,0.3,0.054300,0.029342,0.011307
3,svcca,0.3,0.931371,0.525110,0.540368
3,edit_distance_knn,0.3,0.752230,0.750860,0.750365
3,cycle_knn,0.4,0.407300,0.264700,0.111401
3,mutual_knn,0.4,0.069760,0.037640,0.014405
3,lcs_knn,0.4,0.143400,0.082800,0.032959
3,cka,0.4,0.915056,0.516314,0.557593
3,unbiased_cka,0.4,0.914946,0.515998,0.557481
3,cknna,0.4,0.051554,0.031776,0.011920
3,svcca,0.4,0.931605,0.541341,0.520459
3,edit_distance_knn,0.4,0.752180,0.751260,0.750434
3,cycle_knn,0.2,0.399800,0.254600,0.095383
3,mutual_knn,0.2,0.067820,0.035730,0.011709
3,lcs_knn,0.2,0.142600,0.075800,0.026890
3,cka,0.2,0.907853,0.504344,0.402900
3,unbiased_cka,0.2,0.907735,0.503990,0.402775
3,cknna,0.2,0.052479,0.031229,0.009830
3,svcca,0.2,0.929042,0.539217,0.495523
3,edit_distance_knn,0.2,0.752190,0.751060,0.750353
3,cycle_knn,0.8,0.464000,0.296600,0.135065
3,mutual_knn,0.8,0.086830,0.043480,0.017505
3,lcs_knn,0.8,0.175400,0.097800,0.039605
3,cka,0.8,0.924178,0.584357,0.631485
3,unbiased_cka,0.8,0.924078,0.584051,0.631382
3,cknna,0.8,0.065591,0.037145,0.014118
3,svcca,0.8,0.943422,0.578411,0.585246
3,edit_distance_knn,0.8,0.752980,0.751250,0.750561
3,cycle_knn,0.6,0.444500,0.232600,0.109788
3,mutual_knn,0.6,0.080010,0.031820,0.014655
3,lcs_knn,0.6,0.169100,0.069100,0.033728
3,cka,0.6,0.924067,0.444477,0.617465
3,unbiased_cka,0.6,0.923967,0.444150,0.617353
3,cknna,0.6,0.059879,0.028277,0.011665
3,svcca,0.6,0.940613,0.529003,0.579824
3,edit_distance_knn,0.6,0.752590,0.750900,0.750461
4,cycle_knn,0.3,0.415200,0.217500,0.101337
4,mutual_knn,0.3,0.070790,0.028400,0.012949
4,lcs_knn,0.3,0.155200,0.060400,0.031308
4,cka,0.3,0.914700,0.441435,0.464321
4,unbiased_cka,0.3,0.914589,0.441120,0.464196
4,cknna,0.3,0.052089,0.024213,0.010653
4,svcca,0.3,0.936723,0.513131,0.526618
4,edit_distance_knn,0.3,0.752280,0.750840,0.750438
4,cycle_knn,1.0,0.509100,0.245000,0.142478
4,mutual_knn,1.0,0.099330,0.032970,0.018919
4,lcs_knn,1.0,0.201500,0.079800,0.044637
4,cka,1.0,0.937088,0.542457,0.524834
4,unbiased_cka,1.0,0.937003,0.542163,0.524699
4,cknna,1.0,0.073370,0.027135,0.015458
