seed,metric,frac_overlap,metric_overlap,metric_ood_one
2,cka,0.4,0.995403,0.992992
2,unbiased_cka,0.4,0.994029,0.991512
2,cknna,0.4,0.601113,0.335675
2,svcca,0.4,0.783864,0.797891
2,edit_distance_knn,0.4,0.792550,0.768817
2,cycle_knn,0.8,0.942500,0.926500
2,mutual_knn,0.8,0.552950,0.500450
2,lcs_knn,0.8,0.844500,0.781500
2,cka,0.8,0.996416,0.995300
2,unbiased_cka,0.8,0.994853,0.993315
2,cknna,0.8,0.523635,0.471815
2,svcca,0.8,0.758440,0.744472
2,edit_distance_knn,0.8,0.784650,0.777750
2,cycle_knn,0.0,-1.000000,0.815900
2,mutual_knn,0.0,-1.000000,0.335020
2,lcs_knn,0.0,-1.000000,0.553400
2,cka,0.0,-1.000000,0.996268
2,unbiased_cka,0.0,-1.000000,0.994949
2,cknna,0.0,-1.000000,0.304160
2,svcca,0.0,-1.000000,0.768667
2,edit_distance_knn,0.0,-1.000000,0.767260
3,cycle_knn,1.0,0.937200,-1.000000
3,mutual_knn,1.0,0.555000,-1.000000
3,lcs_knn,1.0,0.841800,-1.000000
3,cka,1.0,0.980079,-1.000000
3,unbiased_cka,1.0,0.978271,-1.000000
3,cknna,1.0,0.518726,-1.000000
3,svcca,1.0,0.792684,-1.000000
3,edit_distance_knn,1.0,0.785160,-1.000000
3,cycle_knn,0.6,0.957667,0.900000
3,mutual_knn,0.6,0.601133,0.441125
3,lcs_knn,0.6,0.907667,0.702000
3,cka,0.6,0.985082,0.982368
3,unbiased_cka,0.6,0.983489,0.981300
3,cknna,0.6,0.556563,0.406771
3,svcca,0.6,0.791098,0.797220
3,edit_distance_knn,0.6,0.790000,0.775250
3,cycle_knn,0.2,0.978000,0.826625
3,mutual_knn,0.2,0.672900,0.344025
3,lcs_knn,0.2,1.024000,0.564625
3,cka,0.2,0.980927,0.977522
3,unbiased_cka,0.2,0.979107,0.976285
3,cknna,0.2,0.630946,0.312847
3,svcca,0.2,0.814784,0.786537
3,edit_distance_knn,0.2,0.799300,0.768425
3,cycle_knn,0.4,0.966500,0.841167
3,mutual_knn,0.4,0.627700,0.352967
3,lcs_knn,0.4,0.958000,0.575000
3,cka,0.4,0.975983,0.975009
3,unbiased_cka,0.4,0.974657,0.973614
3,cknna,0.4,0.591130,0.325782
3,svcca,0.4,0.819823,0.795383
3,edit_distance_knn,0.4,0.792950,0.767683
3,cycle_knn,0.8,0.946500,0.946000
3,mutual_knn,0.8,0.581775,0.530750
3,lcs_knn,0.8,0.891250,0.834500
3,cka,0.8,0.984201,0.985523
3,unbiased_cka,0.8,0.982919,0.984333
3,cknna,0.8,0.546638,0.491255
3,svcca,0.8,0.786316,0.825576
3,edit_distance_knn,0.8,0.787250,0.783800
3,cycle_knn,0.0,-1.000000,0.807000
3,mutual_knn,0.0,-1.000000,0.318490
3,lcs_knn,0.0,-1.000000,0.534200
3,cka,0.0,-1.000000,0.971842
3,unbiased_cka,0.0,-1.000000,0.969905
3,cknna,0.0,-1.000000,0.291008
3,svcca,0.0,-1.000000,0.799457
3,edit_distance_knn,0.0,-1.000000,0.766000
