seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
0,lcs_knn,0.8,0.623400,0.950700,0.526400
0,cka,0.8,0.900753,0.940050,0.927381
0,unbiased_cka,0.8,0.900039,0.939118,0.927016
0,cknna,0.8,0.379733,0.605194,0.298488
0,svcca,0.8,0.755650,0.769216,0.759006
0,edit_distance_knn,0.8,0.770800,0.793060,0.764850
1,cycle_knn,0.0,0.821100,0.935500,0.754600
1,mutual_knn,0.0,0.327390,0.554370,0.262580
1,lcs_knn,0.0,0.541400,0.843800,0.456600
1,cka,0.0,0.874012,0.915256,0.907328
1,unbiased_cka,0.0,0.873145,0.914030,0.906889
1,cknna,0.0,0.317534,0.537945,0.245244
1,svcca,0.0,0.766496,0.754206,0.751507
1,edit_distance_knn,0.0,0.766340,0.783870,0.761900
1,cycle_knn,0.2,0.844200,0.935900,0.782200
1,mutual_knn,0.2,0.350630,0.566430,0.285950
1,lcs_knn,0.2,0.579000,0.857300,0.487400
1,cka,0.2,0.884007,0.919565,0.915291
1,unbiased_cka,0.2,0.883198,0.918391,0.914875
1,cknna,0.2,0.342160,0.546908,0.262370
1,svcca,0.2,0.772467,0.772037,0.761174
1,edit_distance_knn,0.2,0.767880,0.784270,0.763510
1,cycle_knn,0.6,0.854600,0.945600,0.791700
1,mutual_knn,0.6,0.365460,0.600060,0.302920
1,lcs_knn,0.6,0.593600,0.914800,0.514000
1,cka,0.6,0.891359,0.933212,0.920183
1,unbiased_cka,0.6,0.890572,0.932185,0.919786
1,cknna,0.6,0.354702,0.585328,0.279009
1,svcca,0.6,0.764065,0.785571,0.808580
1,edit_distance_knn,0.6,0.768780,0.789890,0.764390
1,cycle_knn,0.4,0.855000,0.938500,0.787500
1,mutual_knn,0.4,0.366010,0.585760,0.301390
1,lcs_knn,0.4,0.596400,0.888800,0.508200
1,cka,0.4,0.891629,0.926766,0.917538
1,unbiased_cka,0.4,0.890861,0.925665,0.917128
1,cknna,0.4,0.354171,0.567829,0.279761
1,svcca,0.4,0.742811,0.767589,0.753904
1,edit_distance_knn,0.4,0.768580,0.787980,0.763860
1,cycle_knn,1.0,0.881100,0.950900,0.832300
1,mutual_knn,1.0,0.410010,0.637010,0.347380
1,lcs_knn,1.0,0.661000,0.975300,0.567000
1,cka,1.0,0.916838,0.946624,0.936309
1,unbiased_cka,1.0,0.916193,0.945751,0.935955
1,cknna,1.0,0.395237,0.622149,0.323857
1,svcca,1.0,0.800309,0.764045,0.812425
1,edit_distance_knn,1.0,0.772810,0.795650,0.766950
1,cycle_knn,0.8,0.868600,0.949100,0.818000
1,mutual_knn,0.8,0.395620,0.619020,0.334400
1,lcs_knn,0.8,0.642200,0.942300,0.557900
1,cka,0.8,0.906233,0.939522,0.933846
1,unbiased_cka,0.8,0.905530,0.938569,0.933493
1,cknna,0.8,0.383534,0.603729,0.310090
1,svcca,0.8,0.766979,0.766900,0.792496
1,edit_distance_knn,0.8,0.770920,0.792010,0.766530
2,cycle_knn,1.0,0.879700,0.950100,0.831900
2,mutual_knn,1.0,0.409220,0.633050,0.342690
2,lcs_knn,1.0,0.658800,0.963600,0.565300
2,cka,1.0,0.911318,0.944895,0.934248
2,unbiased_cka,1.0,0.910641,0.944008,0.933893
2,cknna,1.0,0.394750,0.616624,0.317364
2,svcca,1.0,0.772959,0.739495,0.807556
2,edit_distance_knn,1.0,0.772780,0.794080,0.766480
2,cycle_knn,0.0,0.841000,0.934500,0.768300
2,mutual_knn,0.0,0.345710,0.552940,0.278130
2,lcs_knn,0.0,0.573600,0.841700,0.481400
2,cka,0.0,0.884891,0.915251,0.915954
2,unbiased_cka,0.0,0.884077,0.914021,0.915544
2,cknna,0.0,0.335558,0.534499,0.258964
2,svcca,0.0,0.781649,0.741726,0.792002
2,edit_distance_knn,0.0,0.767710,0.784330,0.763250
2,cycle_knn,0.6,0.857400,0.944900,0.806300
2,mutual_knn,0.6,0.382630,0.599770,0.315380
2,lcs_knn,0.6,0.618900,0.908900,0.526600
2,cka,0.6,0.900198,0.932969,0.926393
2,unbiased_cka,0.6,0.899470,0.931944,0.926012
2,cknna,0.6,0.369097,0.583333,0.290164
2,svcca,0.6,0.760465,0.753037,0.811687
2,edit_distance_knn,0.6,0.770210,0.789910,0.764730
2,cycle_knn,0.8,0.875900,0.948200,0.823800
2,mutual_knn,0.8,0.407070,0.618060,0.340280
2,lcs_knn,0.8,0.661400,0.939700,0.563100
2,cka,0.8,0.914383,0.940117,0.935630
2,unbiased_cka,0.8,0.913738,0.939175,0.935290
2,cknna,0.8,0.397804,0.602190,0.319538
2,svcca,0.8,0.807862,0.764886,0.803406
2,edit_distance_knn,0.8,0.772160,0.792580,0.765860
2,cycle_knn,0.4,0.856000,0.947100,0.796200
2,mutual_knn,0.4,0.362890,0.580780,0.297860
2,lcs_knn,0.4,0.581300,0.884400,0.516700
2,cka,0.4,0.892499,0.926530,0.920110
2,unbiased_cka,0.4,0.891724,0.925432,0.919705
2,cknna,0.4,0.352050,0.565396,0.274276
2,svcca,0.4,0.753042,0.781666,0.823042
2,edit_distance_knn,0.4,0.768300,0.787420,0.764340
2,cycle_knn,0.2,0.827900,0.937100,0.761800
2,mutual_knn,0.2,0.330630,0.568350,0.266540
2,lcs_knn,0.2,0.548400,0.858200,0.449800
2,cka,0.2,0.879084,0.920423,0.905918
2,unbiased_cka,0.2,0.878273,0.919253,0.905483
2,cknna,0.2,0.321048,0.550565,0.245985
2,svcca,0.2,0.775348,0.745921,0.727323
2,edit_distance_knn,0.2,0.766600,0.785860,0.761510
3,cycle_knn,0.2,0.842600,0.943900,0.774300
3,mutual_knn,0.2,0.346970,0.569690,0.283950
3,lcs_knn,0.2,0.567200,0.870800,0.485700
3,cka,0.2,0.884066,0.921246,0.916240
3,unbiased_cka,0.2,0.883250,0.920096,0.915826
3,cknna,0.2,0.337860,0.551456,0.261997
3,svcca,0.2,0.738706,0.765384,0.771666
3,edit_distance_knn,0.2,0.767160,0.786150,0.763360
3,cycle_knn,0.0,0.814400,0.932500,0.757200
3,mutual_knn,0.0,0.325290,0.558810,0.257890
3,lcs_knn,0.0,0.536700,0.847700,0.448400
3,cka,0.0,0.861460,0.915805,0.898705
3,unbiased_cka,0.0,0.860524,0.914582,0.898245
3,cknna,0.0,0.315397,0.542330,0.235024
3,svcca,0.0,0.781348,0.775823,0.777805
3,edit_distance_knn,0.0,0.766290,0.784490,0.761120
3,cycle_knn,0.4,0.857300,0.940100,0.798300
3,mutual_knn,0.4,0.369470,0.589530,0.308880
3,lcs_knn,0.4,0.605900,0.898600,0.522600
3,cka,0.4,0.895133,0.928407,0.923651
3,unbiased_cka,0.4,0.894370,0.927330,0.923263
3,cknna,0.4,0.358566,0.574708,0.283711
3,svcca,0.4,0.777232,0.780463,0.782685
3,edit_distance_knn,0.4,0.769730,0.788790,0.765480
3,cycle_knn,1.0,0.885000,0.953300,0.835200
3,mutual_knn,1.0,0.430260,0.643450,0.362450
3,lcs_knn,1.0,0.699500,0.973400,0.586600
3,cka,1.0,0.920706,0.948856,0.941938
3,unbiased_cka,1.0,0.920091,0.948018,0.941617
3,cknna,1.0,0.417984,0.625945,0.339681
3,svcca,1.0,0.757470,0.777802,0.792347
3,edit_distance_knn,1.0,0.774530,0.795530,0.767790
3,cycle_knn,0.6,0.861900,0.943700,0.801100
3,mutual_knn,0.6,0.372850,0.598910,0.309660
3,lcs_knn,0.6,0.607700,0.906200,0.514900
3,cka,0.6,0.895828,0.932589,0.923665
3,unbiased_cka,0.6,0.895068,0.931559,0.923282
3,cknna,0.6,0.361783,0.582841,0.289622
3,svcca,0.6,0.762437,0.815900,0.780965
3,edit_distance_knn,0.6,0.770080,0.789030,0.764590
3,cycle_knn,0.8,0.870700,0.951900,0.820600
3,mutual_knn,0.8,0.399000,0.622090,0.332190
3,lcs_knn,0.8,0.652500,0.942200,0.552000
3,cka,0.8,0.905140,0.941564,0.929466
3,unbiased_cka,0.8,0.904439,0.940643,0.929097
3,cknna,0.8,0.392356,0.606041,0.308374
3,svcca,0.8,0.761040,0.721862,0.780961
3,edit_distance_knn,0.8,0.772550,0.791860,0.766030
