seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
0,svcca,0.6,0.572757,0.448461,0.649924
0,edit_distance_knn,0.6,0.765040,0.775150,0.759920
1,cycle_knn,0.4,0.708000,0.718500,0.649600
1,mutual_knn,0.4,0.290820,0.461570,0.215580
1,lcs_knn,0.4,0.481900,0.704700,0.383600
1,cka,0.4,0.620432,0.562659,0.692994
1,unbiased_cka,0.4,0.617705,0.558420,0.691374
1,cknna,0.4,0.311931,0.471620,0.219139
1,svcca,0.4,0.583526,0.422215,0.640461
1,edit_distance_knn,0.4,0.764010,0.774570,0.759820
1,cycle_knn,0.2,0.687900,0.713000,0.629900
1,mutual_knn,0.2,0.266660,0.453730,0.201120
1,lcs_knn,0.2,0.444500,0.690400,0.358100
1,cka,0.2,0.606450,0.560223,0.679023
1,unbiased_cka,0.2,0.603750,0.555985,0.677343
1,cknna,0.2,0.289714,0.465251,0.206526
1,svcca,0.2,0.577249,0.424943,0.628657
1,edit_distance_knn,0.2,0.762660,0.773780,0.758720
1,cycle_knn,0.0,0.691400,0.713100,0.617200
1,mutual_knn,0.0,0.269650,0.447750,0.192850
1,lcs_knn,0.0,0.447300,0.682700,0.351600
1,cka,0.0,0.605527,0.551292,0.673258
1,unbiased_cka,0.0,0.602727,0.546947,0.671539
1,cknna,0.0,0.291995,0.460346,0.196411
1,svcca,0.0,0.553348,0.431777,0.660733
1,edit_distance_knn,0.0,0.762370,0.773370,0.758090
1,cycle_knn,1.0,0.735600,0.733200,0.676100
1,mutual_knn,1.0,0.314610,0.486870,0.243360
1,lcs_knn,1.0,0.529000,0.733400,0.424000
1,cka,1.0,0.652243,0.587378,0.713137
1,unbiased_cka,1.0,0.649790,0.583368,0.711723
1,cknna,1.0,0.340933,0.503617,0.246362
1,svcca,1.0,0.586435,0.435379,0.644658
1,edit_distance_knn,1.0,0.766080,0.777100,0.760180
1,cycle_knn,0.6,0.718900,0.727500,0.660700
1,mutual_knn,0.6,0.296530,0.470870,0.225070
1,lcs_knn,0.6,0.499300,0.710000,0.399000
1,cka,0.6,0.625241,0.570959,0.702390
1,unbiased_cka,0.6,0.622524,0.566785,0.700852
1,cknna,0.6,0.321092,0.483724,0.228050
1,svcca,0.6,0.604548,0.475629,0.632573
1,edit_distance_knn,0.6,0.764880,0.775530,0.759870
1,cycle_knn,0.8,0.725300,0.724600,0.668400
1,mutual_knn,0.8,0.304930,0.481690,0.231080
1,lcs_knn,0.8,0.505100,0.740900,0.401400
1,cka,0.8,0.635227,0.580119,0.711492
1,unbiased_cka,0.8,0.632582,0.576044,0.710000
1,cknna,0.8,0.327695,0.499221,0.230349
1,svcca,0.8,0.601133,0.456156,0.659801
1,edit_distance_knn,0.8,0.764950,0.777290,0.759880
2,cycle_knn,0.2,0.717100,0.714200,0.640200
2,mutual_knn,0.2,0.280470,0.454960,0.202000
2,lcs_knn,0.2,0.475900,0.697000,0.357400
2,cka,0.2,0.596131,0.551417,0.665063
2,unbiased_cka,0.2,0.593183,0.547088,0.663244
2,cknna,0.2,0.304537,0.469316,0.208301
2,svcca,0.2,0.568142,0.408549,0.620164
2,edit_distance_knn,0.2,0.763000,0.774630,0.758150
2,cycle_knn,1.0,0.731500,0.730400,0.668800
2,mutual_knn,1.0,0.313850,0.488850,0.239640
2,lcs_knn,1.0,0.515000,0.737700,0.421200
2,cka,1.0,0.623608,0.576175,0.701522
2,unbiased_cka,1.0,0.620873,0.572066,0.699895
2,cknna,1.0,0.341699,0.503903,0.245183
2,svcca,1.0,0.583505,0.438978,0.631470
2,edit_distance_knn,1.0,0.765090,0.776790,0.760810
2,cycle_knn,0.0,0.699400,0.713800,0.633000
2,mutual_knn,0.0,0.274350,0.451500,0.194350
2,lcs_knn,0.0,0.461600,0.689100,0.352800
2,cka,0.0,0.585488,0.546506,0.641405
2,unbiased_cka,0.0,0.582473,0.542129,0.639398
2,cknna,0.0,0.297877,0.460182,0.200415
2,svcca,0.0,0.563125,0.399608,0.632614
2,edit_distance_knn,0.0,0.763340,0.774450,0.758300
2,cycle_knn,0.6,0.721800,0.726200,0.652900
2,mutual_knn,0.6,0.293800,0.469590,0.212440
2,lcs_knn,0.6,0.490700,0.719200,0.375200
2,cka,0.6,0.610841,0.564224,0.667360
2,unbiased_cka,0.6,0.608077,0.560014,0.665522
2,cknna,0.6,0.320587,0.484491,0.216425
2,svcca,0.6,0.557551,0.444642,0.630700
2,edit_distance_knn,0.6,0.763720,0.775960,0.758930
2,cycle_knn,0.8,0.734100,0.727400,0.664700
2,mutual_knn,0.8,0.308330,0.481950,0.227470
2,lcs_knn,0.8,0.519200,0.729300,0.395700
2,cka,0.8,0.619634,0.569798,0.690494
2,unbiased_cka,0.8,0.616895,0.565650,0.688795
2,cknna,0.8,0.335729,0.500243,0.227156
2,svcca,0.8,0.540757,0.433814,0.656357
2,edit_distance_knn,0.8,0.765710,0.775960,0.759920
2,cycle_knn,0.4,0.721500,0.717500,0.664800
2,mutual_knn,0.4,0.294160,0.462450,0.216980
2,lcs_knn,0.4,0.496300,0.705500,0.391700
2,cka,0.4,0.613656,0.555592,0.672885
2,unbiased_cka,0.4,0.610919,0.551324,0.671104
2,cknna,0.4,0.318380,0.475636,0.226252
2,svcca,0.4,0.541628,0.453832,0.615035
2,edit_distance_knn,0.4,0.764570,0.775520,0.759620
3,cycle_knn,0.0,0.691500,0.705200,0.628400
3,mutual_knn,0.0,0.269160,0.445900,0.200170
3,lcs_knn,0.0,0.455500,0.689900,0.361100
3,cka,0.0,0.588264,0.544050,0.673116
3,unbiased_cka,0.0,0.585350,0.539670,0.671389
3,cknna,0.0,0.287471,0.459380,0.201732
3,svcca,0.0,0.556514,0.435270,0.619691
3,edit_distance_knn,0.0,0.762920,0.774050,0.758390
3,cycle_knn,0.8,0.727200,0.719700,0.656400
3,mutual_knn,0.8,0.303320,0.475890,0.226830
