seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
1,cycle_knn,0.6,0.738700,0.666000,0.657700
1,mutual_knn,0.6,0.387190,0.560370,0.298190
1,lcs_knn,0.6,0.617700,0.854400,0.500100
1,cka,0.6,0.719775,0.732047,0.817049
1,unbiased_cka,0.6,0.715549,0.726239,0.815510
1,cknna,0.6,0.428022,0.559889,0.300850
1,svcca,0.6,0.666348,0.495908,0.760723
1,edit_distance_knn,0.6,0.771650,0.785990,0.764860
1,cycle_knn,1.0,0.753400,0.674800,0.690800
1,mutual_knn,1.0,0.399400,0.579140,0.316490
1,lcs_knn,1.0,0.647000,0.870100,0.527800
1,cka,1.0,0.734071,0.746723,0.809753
1,unbiased_cka,1.0,0.730270,0.741229,0.808091
1,cknna,1.0,0.440961,0.582637,0.320663
1,svcca,1.0,0.672015,0.488086,0.763258
1,edit_distance_knn,1.0,0.773570,0.787630,0.765840
1,cycle_knn,0.0,0.723100,0.669100,0.651000
1,mutual_knn,0.0,0.364320,0.535040,0.277470
1,lcs_knn,0.0,0.591200,0.806100,0.472400
1,cka,0.0,0.704382,0.714777,0.790723
1,unbiased_cka,0.0,0.700057,0.708654,0.788965
1,cknna,0.0,0.402993,0.537751,0.281078
1,svcca,0.0,0.624511,0.520895,0.753741
1,edit_distance_knn,0.0,0.770410,0.781630,0.763570
1,cycle_knn,0.2,0.723400,0.667500,0.662600
1,mutual_knn,0.2,0.367360,0.543750,0.278290
1,lcs_knn,0.2,0.592600,0.817800,0.479700
1,cka,0.2,0.713408,0.721073,0.785815
1,unbiased_cka,0.2,0.709216,0.715056,0.783918
1,cknna,0.2,0.405475,0.545814,0.280157
1,svcca,0.2,0.601113,0.491407,0.775881
1,edit_distance_knn,0.2,0.770310,0.782840,0.764060
2,cycle_knn,0.4,0.730600,0.667000,0.656400
2,mutual_knn,0.4,0.377980,0.548830,0.284240
2,lcs_knn,0.4,0.605800,0.825200,0.481000
2,cka,0.4,0.704856,0.729308,0.797405
2,unbiased_cka,0.4,0.700285,0.723459,0.795619
2,cknna,0.4,0.423758,0.545442,0.286523
2,svcca,0.4,0.649656,0.476232,0.757328
2,edit_distance_knn,0.4,0.771010,0.782870,0.763740
2,cycle_knn,0.0,0.720000,0.662200,0.651300
2,mutual_knn,0.0,0.360240,0.531030,0.276390
2,lcs_knn,0.0,0.586900,0.811000,0.467300
2,cka,0.0,0.687927,0.713418,0.797179
2,unbiased_cka,0.0,0.683015,0.707201,0.795434
2,cknna,0.0,0.396900,0.528747,0.282229
2,svcca,0.0,0.638855,0.491507,0.765941
2,edit_distance_knn,0.0,0.769850,0.782750,0.763410
2,cycle_knn,0.8,0.734700,0.669000,0.674300
2,mutual_knn,0.8,0.400530,0.568170,0.311620
2,lcs_knn,0.8,0.637100,0.850500,0.532900
2,cka,0.8,0.731794,0.740873,0.824430
2,unbiased_cka,0.8,0.727553,0.735233,0.822919
2,cknna,0.8,0.439591,0.563928,0.314177
2,svcca,0.8,0.633170,0.478698,0.820272
2,edit_distance_knn,0.8,0.772790,0.786230,0.766180
2,cycle_knn,0.6,0.732100,0.669800,0.667100
2,mutual_knn,0.6,0.384220,0.558000,0.295280
2,lcs_knn,0.6,0.614700,0.845800,0.498000
2,cka,0.6,0.720765,0.732461,0.803360
2,unbiased_cka,0.6,0.716512,0.726658,0.801590
2,cknna,0.6,0.419357,0.557370,0.300076
2,svcca,0.6,0.639122,0.479046,0.745057
2,edit_distance_knn,0.6,0.771670,0.785100,0.764770
2,cycle_knn,1.0,0.745000,0.670400,0.670500
2,mutual_knn,1.0,0.406380,0.578350,0.315820
2,lcs_knn,1.0,0.646900,0.854900,0.532700
2,cka,1.0,0.736546,0.748236,0.828316
2,unbiased_cka,1.0,0.732407,0.742751,0.826881
2,cknna,1.0,0.447159,0.575867,0.317820
2,svcca,1.0,0.654688,0.493343,0.789961
2,edit_distance_knn,1.0,0.774020,0.786120,0.765450
2,cycle_knn,0.2,0.729500,0.662500,0.652800
2,mutual_knn,0.2,0.365550,0.538580,0.273230
2,lcs_knn,0.2,0.596600,0.810600,0.463900
2,cka,0.2,0.708506,0.720288,0.792339
2,unbiased_cka,0.2,0.704193,0.714290,0.790532
2,cknna,0.2,0.406471,0.535762,0.276810
2,svcca,0.2,0.616523,0.475695,0.771098
2,edit_distance_knn,0.2,0.770240,0.782800,0.763610
3,cycle_knn,0.4,0.722900,0.664600,0.661400
3,mutual_knn,0.4,0.362500,0.546270,0.284560
