seed,metric,frac_overlap,metric_cifar100,metric_tinyimagenet,metric_cifar10
1,lcs_knn,0.0,0.702800,0.530300,0.459600
1,cka,0.0,0.739993,0.651099,0.801254
1,unbiased_cka,0.0,0.737403,0.647271,0.800107
1,cknna,0.0,0.422371,0.380314,0.261301
1,svcca,0.0,0.520555,0.613636,0.687794
1,edit_distance_knn,0.0,0.774080,0.766460,0.762600
1,cycle_knn,0.6,0.695700,0.722500,0.706200
1,mutual_knn,0.6,0.468760,0.351190,0.284340
1,lcs_knn,0.6,0.735000,0.559400,0.479800
1,cka,0.6,0.749382,0.668816,0.810285
1,unbiased_cka,0.6,0.746884,0.665190,0.809171
1,cknna,0.6,0.448386,0.403817,0.286500
1,svcca,0.6,0.518376,0.613274,0.692517
1,edit_distance_knn,0.6,0.777540,0.768030,0.763050
2,cycle_knn,0.6,0.693500,0.712800,0.713300
2,mutual_knn,0.6,0.467470,0.348550,0.285230
2,lcs_knn,0.6,0.738300,0.559500,0.487000
2,cka,0.6,0.754043,0.667877,0.809579
2,unbiased_cka,0.6,0.751566,0.664249,0.808531
2,cknna,0.6,0.447891,0.396348,0.279295
2,svcca,0.6,0.531002,0.629688,0.695458
2,edit_distance_knn,0.6,0.776740,0.768050,0.763550
2,cycle_knn,1.0,0.708100,0.728000,0.722900
2,mutual_knn,1.0,0.492550,0.371910,0.305970
2,lcs_knn,1.0,0.753300,0.595000,0.509700
2,cka,1.0,0.763651,0.686452,0.818790
2,unbiased_cka,1.0,0.761255,0.682994,0.817776
2,cknna,1.0,0.474644,0.418021,0.302812
2,svcca,1.0,0.528440,0.625381,0.700957
2,edit_distance_knn,1.0,0.778710,0.770560,0.764550
2,cycle_knn,0.2,0.689500,0.696500,0.691200
2,mutual_knn,0.2,0.446920,0.325940,0.261840
2,lcs_knn,0.2,0.689700,0.520900,0.452500
2,cka,0.2,0.741918,0.649231,0.792030
2,unbiased_cka,0.2,0.739322,0.645390,0.790863
2,cknna,0.2,0.431627,0.370998,0.259054
2,svcca,0.2,0.532325,0.579788,0.691848
2,edit_distance_knn,0.2,0.773980,0.765880,0.761550
2,cycle_knn,0.4,0.698100,0.699100,0.698400
2,mutual_knn,0.4,0.458000,0.336820,0.272160
2,lcs_knn,0.4,0.709800,0.531100,0.467000
2,cka,0.4,0.744752,0.659691,0.794195
2,unbiased_cka,0.4,0.742182,0.656009,0.793059
2,cknna,0.4,0.437445,0.385451,0.265004
2,svcca,0.4,0.516842,0.622368,0.684066
2,edit_distance_knn,0.4,0.775510,0.767560,0.763340
2,cycle_knn,0.0,0.689300,0.688500,0.684900
2,mutual_knn,0.0,0.440420,0.326940,0.258720
2,lcs_knn,0.0,0.691800,0.529100,0.446900
2,cka,0.0,0.736531,0.650809,0.785894
2,unbiased_cka,0.0,0.733893,0.647040,0.784701
2,cknna,0.0,0.417950,0.369665,0.256539
2,svcca,0.0,0.511358,0.580622,0.689079
2,edit_distance_knn,0.0,0.774500,0.766290,0.762140
2,cycle_knn,0.8,0.696400,0.716200,0.710900
2,mutual_knn,0.8,0.481280,0.354760,0.298400
2,lcs_knn,0.8,0.736900,0.579000,0.514600
2,cka,0.8,0.756413,0.674907,0.808188
2,unbiased_cka,0.8,0.753954,0.671329,0.807077
2,cknna,0.8,0.463661,0.402366,0.295131
2,svcca,0.8,0.504793,0.608074,0.692405
2,edit_distance_knn,0.8,0.776930,0.769360,0.764530
3,cycle_knn,0.2,0.684000,0.702700,0.691300
3,mutual_knn,0.2,0.448680,0.333070,0.270570
3,lcs_knn,0.2,0.708200,0.556100,0.467000
3,cka,0.2,0.742446,0.648681,0.808846
3,unbiased_cka,0.2,0.739849,0.644804,0.807788
3,cknna,0.2,0.431514,0.379217,0.270208
3,svcca,0.2,0.520214,0.590221,0.696831
3,edit_distance_knn,0.2,0.775150,0.767870,0.762820
3,cycle_knn,0.4,0.698600,0.712300,0.692600
3,mutual_knn,0.4,0.454360,0.335620,0.274580
3,lcs_knn,0.4,0.707400,0.550100,0.472000
3,cka,0.4,0.746338,0.650096,0.811364
3,unbiased_cka,0.4,0.743792,0.646181,0.810314
3,cknna,0.4,0.434637,0.377684,0.271800
3,svcca,0.4,0.540607,0.592728,0.696279
3,edit_distance_knn,0.4,0.774770,0.767630,0.762810
3,cycle_knn,0.8,0.696000,0.728300,0.696400
3,mutual_knn,0.8,0.476830,0.357090,0.290410
3,lcs_knn,0.8,0.745700,0.569500,0.495200
3,cka,0.8,0.755682,0.666990,0.816674
3,unbiased_cka,0.8,0.753216,0.663251,0.815676
3,cknna,0.8,0.455521,0.409414,0.289645
3,svcca,0.8,0.540411,0.629898,0.712251
3,edit_distance_knn,0.8,0.777370,0.769000,0.764080
3,cycle_knn,1.0,0.702600,0.729200,0.728300
3,mutual_knn,1.0,0.494170,0.362170,0.308610
3,lcs_knn,1.0,0.753200,0.600500,0.524700
3,cka,1.0,0.763503,0.681630,0.826411
3,unbiased_cka,1.0,0.761089,0.678059,0.825439
3,cknna,1.0,0.476556,0.410515,0.302715
3,svcca,1.0,0.549428,0.610720,0.723130
3,edit_distance_knn,1.0,0.778740,0.770270,0.765270
3,cycle_knn,0.0,0.696300,0.687900,0.681800
3,mutual_knn,0.0,0.439710,0.317180,0.263060
3,lcs_knn,0.0,0.688700,0.518600,0.450200
3,cka,0.0,0.738225,0.636009,0.799272
3,unbiased_cka,0.0,0.735605,0.631929,0.798176
3,cknna,0.0,0.421572,0.363767,0.267979
3,svcca,0.0,0.519312,0.597094,0.688715
3,edit_distance_knn,0.0,0.773900,0.766400,0.762500
3,cycle_knn,0.6,0.697700,0.709600,0.703700
3,mutual_knn,0.6,0.464670,0.344840,0.277320
3,lcs_knn,0.6,0.725600,0.559100,0.472800
3,cka,0.6,0.750834,0.662381,0.816313
3,unbiased_cka,0.6,0.748319,0.658575,0.815308
3,cknna,0.6,0.447037,0.387893,0.272955
3,svcca,0.6,0.518682,0.590896,0.691895
3,edit_distance_knn,0.6,0.776470,0.768130,0.762450
